Speaker,gloss1,total_freq
Theotime,de,1180
Theotime,débarrasse,3
Theotime,débarrasser,1
Theotime,déborder,1
Theotime,debout,30
Theotime,débrouille,1
Theotime,débrouilles,1
Theotime,début,4
Theotime,décapotable,1
Theotime,décembre,1
Theotime,déchaussé,1
Theotime,déchiquette,1
Theotime,déchiré,4
Theotime,déchirée,2
Theotime,déchirer,4
Theotime,déchires,2
Theotime,décide,1
Theotime,décidé,1
Theotime,décidément,5
Theotime,déclenché,1
Theotime,décollé,1
Theotime,décolleté,1
Theotime,décor,1
Theotime,décoré,1
Theotime,décorer,4
Theotime,décores,1
Theotime,découper,1
Theotime,décourage,1
Theotime,découvert,1
Theotime,décrocher,1
Theotime,dedans,85
Theotime,défaire,2
Theotime,défais,1
Theotime,défait,12
Theotime,défaut,1
Theotime,défend,1
Theotime,défoncé,1
Theotime,défoule,1
Theotime,défrise,1
Theotime,dégonflé,1
Theotime,déguisée,1
Theotime,déguiser,2
Theotime,dehors,5
Theotime,déjà,66
Theotime,déjeuner,8
Theotime,déjeuners,1
Theotime,délicieux,1
Theotime,demain,10
Theotime,demandais,2
Theotime,demande,12
Theotime,demandé,1
Theotime,demander,3
Theotime,demanderas,1
Theotime,demandes,6
Theotime,démarche,1
Theotime,déménage,1
Theotime,déménagement,1
Theotime,déménager,1
Theotime,déménages,3
Theotime,demi,2
Theotime,demi+heure,1
Theotime,demie,1
Theotime,démonstration,5
Theotime,démonte,1
Theotime,démonter,2
Theotime,démontes,2
Theotime,dent+de+lait,1
Theotime,dents,11
Theotime,dépasse,2
Theotime,dépassent,1
Theotime,dépêche,1
Theotime,dépêches,1
Theotime,dépenser,1
Theotime,déplacer,1
Theotime,déplaît,1
Theotime,déplier,1
Theotime,depuis,7
Theotime,déraillé,2
Theotime,dérange,3
Theotime,déranger,2
Theotime,déraper,1
Theotime,dernier,7
Theotime,dernière,16
Theotime,derniers,1
Theotime,dérober,1
Theotime,dérouler,1
Theotime,derrière,43
Theotime,des,725
Theotime,dès,6
Theotime,descend,15
Theotime,descendre,21
Theotime,descends,9
Theotime,descendue,1
Theotime,déserte,1
Theotime,déshabille,2
Theotime,déshabiller,1
Theotime,désolé,1
Theotime,désolée,4
Theotime,désordre,1
Theotime,dessert,6
Theotime,dessin,20
Theotime,dessin+animé,6
Theotime,dessine,7
Theotime,dessiné,8
Theotime,dessinée,1
Theotime,dessiner,18
Theotime,dessines,12
Theotime,dessinés,1
Theotime,dessins,4
Theotime,dessins+animés,2
Theotime,dessous,41
Theotime,dessous+de+plat,1
Theotime,dessus,72
Theotime,deux,118
Theotime,deuxième,4
Theotime,devait,3
Theotime,devant,17
Theotime,devenir,2
Theotime,devient,4
Theotime,dévisse,1
Theotime,dévissé,1
Theotime,devoir,1
Theotime,devrais,2
Theotime,devrait,2
Theotime,dieu,1
Theotime,Dieu,2
Theotime,différence,1
Theotime,différentes,1
Theotime,difficile,16
Theotime,digérer,2
Theotime,dimanche,2
Theotime,dinde,2
Theotime,dindon,5
Theotime,dîner,2
Theotime,dînette,10
Theotime,ding,8
Theotime,dingo,1
Theotime,Dingo,4
Theotime,dira,3
Theotime,dirai,1
Theotime,dirais,3
Theotime,dirait,27
Theotime,diras,2
Theotime,dire,67
Theotime,direct,2
Theotime,directement,1
Theotime,dis,166
Theotime,dis_donc,4
Theotime,disais,17
Theotime,disait,6
Theotime,discours,1
Theotime,discute,1
Theotime,discuter,1
Theotime,discutes,2
Theotime,dise,2
Theotime,disent,5
Theotime,dises,2
Theotime,disparaît,1
Theotime,disparu,4
Theotime,disparue,2
Theotime,disputent,1
Theotime,disque,2
Theotime,disques,2
Theotime,distribuer,1
Theotime,dit,161
Theotime,dites,1
Theotime,dix,2
Theotime,djumàu@o,1
Theotime,do_ré_mi_a_sol_la_si_do@si,1
Theotime,dodo,41
Theotime,doigt,17
Theotime,doigts,30
Theotime,dois,6
Theotime,doit,51
Theotime,doivent,1
Theotime,dommage,2
Theotime,Donald,3
Theotime,donc,56
Theotime,dong,7
Theotime,donne,30
Theotime,donné,8
Theotime,donner,29
Theotime,donnerai,2
Theotime,donnerons,1
Theotime,donnes,60
Theotime,dormaient,1
Theotime,dormais,1
Theotime,dorment,8
Theotime,dormez,2
Theotime,dormi,3
Theotime,dormir,15
Theotime,dors,4
Theotime,dort,16
Theotime,doryphore,1
Theotime,doryphores,1
Theotime,dos,54
Theotime,dossier,1
Theotime,douce,5
Theotime,doucement,109
Theotime,douces,2
Theotime,douche,1
Theotime,doucher,1
Theotime,doudou,60
Theotime,doudous,1
Theotime,doutais,4
Theotime,doute,1
Theotime,doux,15
Theotime,drapeau,2
Theotime,dresser,2
Theotime,dring,2
Theotime,dring@o,4
Theotime,droit,16
Theotime,droite,5
Theotime,droits,2
Theotime,drôle,13
Theotime,drôlement,4
Theotime,drôles,2
Theotime,du,348
Theotime,dû,6
Theotime,duplo,9
Theotime,duplos,3
Theotime,dur,30
Theotime,dure,4
Theotime,durer,4
Theotime,dures,1
Theotime,Duvet,1
Theotime,Duvette,1
Theotime,dynamiser,1
Theotime,dynamite,3
Theotime,eau,8
Theotime,écart,1
Theotime,écarte,1
Theotime,écartes,1
Theotime,écharpe,4
Theotime,échelle,2
Theotime,éclabousse,1
Theotime,éclabousser,1
Theotime,éclair,2
Theotime,éclaire,5
Theotime,éclairé,1
Theotime,éclairer,2
Theotime,école,1
Theotime,économique,1
Theotime,écorces,1
Theotime,écoute,29
Theotime,écouté,4
Theotime,écouter,7
Theotime,écoutes,6
Theotime,écoutez,3
Theotime,écran,1
Theotime,écrase,1
Theotime,écraser,2
Theotime,écrases,2
Theotime,écrire,3
Theotime,écris,5
Theotime,écrit,4
Theotime,écrou,4
Theotime,écroulé,3
Theotime,écroulée,1
Theotime,écrous,2
Theotime,écureuil,7
Theotime,écureuils,1
Theotime,efface,3
Theotime,effacé,1
Theotime,effacée,1
Theotime,effacer,3
Theotime,effaces,6
Theotime,effectivement,5
Theotime,effet,1
Theotime,efficace,1
Theotime,effort,2
Theotime,effrénée,1
Theotime,egɛt@c,1
Theotime,eh,120
Theotime,éh,62
Theotime,élastique,4
Theotime,élastiques,1
Theotime,éléphant,22
Theotime,éléphant@q,1
Theotime,éléphanteaux,1
Theotime,éléphants,11
Theotime,Eliot,1
Theotime,elle,618
Theotime,elles,91
Theotime,ellipse@q,2
Theotime,emballage,1
Theotime,emballé,2
Theotime,emballer,1
Theotime,embauché,1
Theotime,embêtant,1
Theotime,embêtantes,1
Theotime,embête,1
Theotime,embêtes,2
Theotime,Emi,3
Theotime,Émilie,2
Theotime,emmêlé,2
Theotime,emmène,6
Theotime,emmènes,2
Theotime,empilées,1
Theotime,emplie,1
Theotime,en,724
Theotime,en_bas,8
Theotime,en_dessous,4
Theotime,en_haut,1
Theotime,en_plus,3
Theotime,en_train,22
Theotime,encore,287
Theotime,endormi,5
Theotime,endormies,1
Theotime,endormis,2
Theotime,endroit,9
Theotime,endroits,1
Theotime,énervant,2
Theotime,énerve,2
Theotime,enfant,2
Theotime,enfants,18
Theotime,enfile,1
Theotime,enfiler,1
Theotime,enfin,29
Theotime,enfonce,1
Theotime,enfoncé,1
Theotime,enfoncée,1
Theotime,enfoncer,1
Theotime,enfoncés,1
Theotime,enlevé,2
Theotime,enlève,26
Theotime,enlevées,1
Theotime,enlever,15
Theotime,enlèves,8
Theotime,énorme,2
Theotime,enrhumé,1
Theotime,ensemble,4
Theotime,ensuite,8
Theotime,entend,4
Theotime,entendre,6
Theotime,entends,1
Theotime,entendu,6
Theotime,entoure,1
Theotime,entouré,2
Theotime,entourer,1
Theotime,entrain,1
Theotime,entraîne-toi,1
Theotime,entraîner,1
Theotime,entre,9
Theotime,entrer,2
Theotime,entretenue,1
Theotime,envie,28
Theotime,envoies,1
Theotime,envoyé,1
Theotime,epasa@c,1
Theotime,épatée,1
Theotime,épingles,1
Theotime,éplucher,1
Theotime,éponge,7
Theotime,éponges,2
Theotime,épouvanté,3
Theotime,épuisé,1
Theotime,équilibre,1
Theotime,Ernest,1
Theotime,erreur,2
Theotime,es,197
Theotime,escalade,1
Theotime,escalier,2
Theotime,escaliers,1
Theotime,escargot,8
Theotime,escargots,4
Theotime,Espagne,1
Theotime,espérais,1
Theotime,espérer,1
Theotime,essai,1
Theotime,essaie,15
Theotime,essaiera,1
Theotime,essaies,3
Theotime,essayait,1
Theotime,essaye,25
Theotime,essayé,9
Theotime,essayer,27
Theotime,essayes,13
Theotime,essence,1
Theotime,essuie,4
Theotime,essuies,3
Theotime,essuyé,3
Theotime,essuyer,5
Theotime,est,1044
Theotime,est-ce,238
Theotime,et,1315
Theotime,étable,1
Theotime,établi,3
Theotime,étage,5
Theotime,étagères,1
Theotime,étaient,3
Theotime,étais,19
Theotime,était,41
Theotime,étale,2
Theotime,étang,4
Theotime,état,3
Theotime,été,6
Theotime,éteindre,1
Theotime,éteins,2
Theotime,éteint,2
Theotime,êtes,1
Theotime,étiquette,5
Theotime,étiquettes,1
Theotime,étoile,4
Theotime,étoiles,5
Theotime,étonnant,1
Theotime,étonné,2
Theotime,étranglé,1
Theotime,être,77
Theotime,étudiée,1
Theotime,eu,38
Theotime,eues,1
Theotime,euh,252
Theotime,Eustache,2
Theotime,eux,6
Theotime,évidemment,2
Theotime,évident,2
Theotime,exactement,4
Theotime,exagérer,2
Theotime,exceptionnel,1
Theotime,excitation,1
Theotime,excitée,1
Theotime,excuse,5
Theotime,excusez,2
Theotime,exemple,4
Theotime,existé,1
Theotime,existent,1
Theotime,expérimenté,1
Theotime,explique,2
Theotime,expliqué,1
Theotime,explose,1
Theotime,exprès,8
Theotime,fːt@o,1
Theotime,fabriquant,1
Theotime,fabriquent,2
Theotime,fabriques,1
Theotime,face,6
Theotime,fâchée,1
Theotime,facile,41
Theotime,faciles,1
Theotime,façon,6
Theotime,façons,1
Theotime,faculté,1
Theotime,failli,1
Theotime,faim,31
Theotime,faire,455
Theotime,fais,339
Theotime,faisaient,1
Theotime,faisais,6
Theotime,faisait,17
Theotime,faisant,2
Theotime,fait,669
Theotime,faites,2
Theotime,faîtes,1
Theotime,fallait,2
Theotime,falloir,8
Theotime,fameux,1
Theotime,famille,4
Theotime,famine,1
Theotime,fanfaron,3
Theotime,Fanny,5
Theotime,fantôme,4
Theotime,farine,3
Theotime,fasse,16
Theotime,fatigant,1
Theotime,fatigue,2
Theotime,fatigué,14
Theotime,fatiguée,1
Theotime,fatigues,3
Theotime,faudra,16
Theotime,faudrait,16
Theotime,fausse,1
Theotime,faut,375
Theotime,faute,2
Theotime,fauteuil,7
Theotime,fauteuils,3
Theotime,faux,2
Theotime,fée,1
Theotime,féliciter,1
Theotime,Felix,2
Theotime,Félix,1
Theotime,fenêtre,18
Theotime,fenêtres,4
Theotime,fenouil,6
Theotime,fer+à+repasser,2
Theotime,fera,13
Theotime,ferais,4
Theotime,ferait,1
Theotime,feras,1
Theotime,fermait,1
Theotime,ferme,29
Theotime,fermé,23
Theotime,fermée,3
Theotime,fermer,9
Theotime,fermes,13
Theotime,fermés,1
Theotime,fermeture,1
Theotime,fermeture+éclair,1
Theotime,fermier,1
Theotime,fesses,5
Theotime,festin,1
Theotime,fête,16
Theotime,fêté,1
Theotime,feu,8
Theotime,feuille,10
Theotime,feuilles,22
Theotime,feutre,3
Theotime,feutres,1
Theotime,feutrés,1
Theotime,ficelle,8
Theotime,fichu,2
Theotime,fier,1
Theotime,fièvre,2
Theotime,figure,2
Theotime,fil,10
Theotime,file,3
Theotime,fille,17
Theotime,film,3
Theotime,filmait,1
Theotime,filmé,1
Theotime,filmer,4
Theotime,filou,1
Theotime,fils,5
Theotime,fin,4
Theotime,finalement,15
Theotime,fine,1
Theotime,fini,45
Theotime,finie,1
Theotime,finir,19
Theotime,finis,2
Theotime,finisse,1
Theotime,finit,5
Theotime,flacon,1
Theotime,flammes,3
Theotime,flaques,2
Theotime,flèche,1
Theotime,flemmard,1
Theotime,fleur,29
Theotime,fleurettes,1
Theotime,fleuri,4
Theotime,fleurs,22
Theotime,flocon,3
Theotime,flocons,1
Theotime,flop@s:eng,1
Theotime,Flopsaut,1
Theotime,Flopso,2
Theotime,Flore,1
Theotime,flotte,1
Theotime,flûte,1
Theotime,foi,2
Theotime,foin,4
Theotime,fois,65
Theotime,fois+ci,1
Theotime,folle,1
Theotime,foncé,1
Theotime,foncée,1
Theotime,foncer,1
Theotime,fond,9
Theotime,fonds,1
Theotime,font,51
Theotime,fonte,1
Theotime,forçant,1
Theotime,force,9
Theotime,forcément,3
Theotime,forcer,4
Theotime,forces,8
Theotime,foret,1
Theotime,forêt,2
Theotime,forêts,1
Theotime,forme,6
Theotime,formule,1
Theotime,fort,54
Theotime,forte,2
Theotime,forts,3
Theotime,fou,4
Theotime,fou+fou,1
Theotime,fouille,1
Theotime,fouiller,1
Theotime,four,11
Theotime,fourchette,14
Theotime,fourchettes,2
Theotime,fourchue,1
Theotime,fourmi,7
Theotime,fourmilière,2
Theotime,fourmis,2
Theotime,fourré,1
Theotime,fous,1
Theotime,fout,1
Theotime,foutent,2
Theotime,fouts,1
Theotime,fragile,6
Theotime,fraîche,2
Theotime,frais,7
Theotime,fraise,6
Theotime,fraises,1
Theotime,framboise,1
Theotime,framboises,2
Theotime,franchement,3
Theotime,Françoise,1
Theotime,Franklin,5
Theotime,freine,1
Theotime,frère,7
Theotime,frigo,9
Theotime,frise,1
Theotime,frisés,1
Theotime,frite,1
Theotime,froid,23
Theotime,fromage,6
Theotime,front,21
Theotime,frotte,11
Theotime,frottes,2
Theotime,froussard,2
Theotime,fruit,7
Theotime,fruits,8
Theotime,fuis,1
Theotime,fume,1
Theotime,fur,1
Theotime,fusée,8
Theotime,Gaffi,2
Theotime,gagné,3
Theotime,galette,2
Theotime,galipettes,1
Theotime,gallinacés,1
Theotime,gamelle,6
Theotime,gant,6
Theotime,gants,19
Theotime,garage,15
Theotime,garages,1
Theotime,garçon,14
Theotime,garçons,1
Theotime,garde,18
Theotime,gardé,3
Theotime,garder,5
Theotime,gardes,11
Theotime,gare,1
Theotime,garer,2
Theotime,garera,1
Theotime,gaspillage,1
Theotime,gaspiller,1
Theotime,gâteau,47
Theotime,gâteaux,11
Theotime,gauche,5
Theotime,gazon,4
Theotime,Géd,1
Theotime,Gedéon,2
Theotime,geindre,2
Theotime,gène,1
Theotime,gêne,5
Theotime,général,8
Theotime,genou,3
Theotime,genoux,16
Theotime,genre,1
Theotime,gens,3
Theotime,gentil,11
Theotime,gentille,2
Theotime,geste,1
Theotime,gestes,1
Theotime,gesticule,1
Theotime,gesticuler,1
Theotime,gicle,1
Theotime,gicler,1
Theotime,gigantesque,2
Theotime,gigognes,1
Theotime,Gil,2
Theotime,giligiligiligili@o,1
Theotime,girafe,11
Theotime,girafes,1
Theotime,glace,4
Theotime,glaces,1
Theotime,glaçon,1
Theotime,gland,2
Theotime,glands,1
Theotime,glissades,1
Theotime,glisse,5
Theotime,glissé,3
Theotime,glisser,5
Theotime,glouglou,1
Theotime,goinfrerie,1
Theotime,gonflé,2
Theotime,gonfler,1
Theotime,gorge,1
Theotime,gourdin,1
Theotime,Gourine,2
Theotime,gourmande,1
Theotime,Gourou,2
Theotime,goûte,1
Theotime,goûter,14
Theotime,goûtera,1
Theotime,goûtes,1
Theotime,gouttière,1
Theotime,grain,1
Theotime,graine,1
Theotime,graines,2
Theotime,grains,4
Theotime,grand,55
Theotime,grand-chose,3
Theotime,grand-mère,3
Theotime,grand-père,1
Theotime,grande,29
Theotime,grandes,16
Theotime,grandi,3
Theotime,grandir,1
Theotime,grands,9
Theotime,grappe,1
Theotime,gratte,8
Theotime,grattent,2
Theotime,gratter,4
Theotime,gratuit,1
Theotime,grave,3
Theotime,graviers,1
Theotime,Grèce,1
Theotime,grenadine,3
Theotime,grenouille,17
Theotime,grenouilles,5
Theotime,gribouiller,1
Theotime,gribouillis,2
Theotime,griffé,4
Theotime,griffer,1
Theotime,griffes,3
Theotime,griffure,1
Theotime,grignoté,2
Theotime,grignoter,1
Theotime,grimpe,2
Theotime,grimper,2
Theotime,grimpes,1
Theotime,gris,9
Theotime,grisâtres,1
Theotime,grognant,1
Theotime,gronde,1
Theotime,gros,77
Theotime,grosse,9
Theotime,grosses,10
Theotime,gruyère,5
Theotime,guili,46
Theotime,guirlande,1
Theotime,guirlandes,6
Theotime,guitare,1
Theotime,ha,2
Theotime,habillé,3
Theotime,habillée,1
Theotime,habiller,2
Theotime,habit,1
Theotime,habite,14
Theotime,habitent,2
Theotime,habits,2
Theotime,habitude,1
Theotime,habituée,1
Theotime,habituerait,1
Theotime,hah,1
Theotime,Halloween,2
Theotime,hamac,5
Theotime,hamac@q,1
Theotime,hasard,5
Theotime,haut,32
Theotime,haute,9
Theotime,hautes,1
Theotime,hauteur,2
Theotime,Hector,13
Theotime,hein,2058
Theotime,hélice,1
Theotime,hélicoptère,1
Theotime,hep,3
Theotime,herbe,1
Theotime,herbes,3
Theotime,hérisson,7
Theotime,héros,1
Theotime,heuh,14
Theotime,heure,9
Theotime,heures,3
Theotime,heureusement,11
Theotime,hi,9
Theotime,hi@c,1
Theotime,hibou,15
Theotime,hier,26
Theotime,hip@o,3
Theotime,hippopotame,9
Theotime,hippopotames,3
Theotime,hirondelle,4
Theotime,hirondelles,1
Theotime,hisse,1
Theotime,histoire,20
Theotime,histoires,2
Theotime,hm,44
Theotime,ho,1
Theotime,hochet,3
Theotime,homme,2
Theotime,honte,1
Theotime,hop,321
Theotime,hoplà,1
Theotime,hoquet,6
Theotime,hou,1
Theotime,houp,7
Theotime,hourra,1
Theotime,houx,5
Theotime,Hugo,1
Theotime,huh,1
Theotime,hulule,3
Theotime,hum,18
Theotime,humeur,1
Theotime,humide,1
Theotime,hurler,1
Theotime,ici,78
Theotime,idée,29
Theotime,idées,4
Theotime,idiot,1
Theotime,igloo,1
Theotime,igloos,1
Theotime,ih,8
Theotime,ihan@o,2
Theotime,Iko,1
Theotime,il,2001
Theotime,île,1
Theotime,ils,170
Theotime,image,4
Theotime,images,2
Theotime,imagier,4
Theotime,imagiers,1
Theotime,imitais,1
Theotime,immense,1
Theotime,impatient,1
Theotime,impeccable,1
Theotime,imperméable,1
Theotime,importe,2
Theotime,inconscient,1
Theotime,incroyable,1
Theotime,Inde,1
Theotime,index,1
Theotime,indien,2
Theotime,insecte,1
Theotime,insectes,1
Theotime,inspire,1
Theotime,inspiré,1
Theotime,installe,1
Theotime,installé,8
Theotime,installée,1
Theotime,instrument,1
Theotime,interdit,1
Theotime,intéressant,5
Theotime,intéressantes,1
Theotime,intéressé,3
Theotime,interruption,1
Theotime,inventaire,1
Theotime,inventé,1
Theotime,inventer,1
Theotime,Iou,1
Theotime,ira,5
Theotime,irait,4
Theotime,iras,2
Theotime,irons,1
Theotime,j'accroche,1
Theotime,j'adore,2
Theotime,j'ai,120
Theotime,J'ai,1
Theotime,j'aimais,1
Theotime,j'aime,25
Theotime,j'aimerais,2
Theotime,j'arrête,2
Theotime,j'arrive,6
Theotime,j'attend,1
Theotime,j'attrape,1
Theotime,j'aurai,2
Theotime,j'aurais,6
Theotime,j'avais,21
Theotime,j'écoute,2
Theotime,j'écris,2
Theotime,j'écrive,1
Theotime,j'en,26
Theotime,j'entendais,1
Theotime,j'entends,3
Theotime,j'espère,9
Theotime,j'essaie,1
Theotime,j'essaye,1
Theotime,j'essuie,1
Theotime,j'étais,2
Theotime,j'irai,1
Theotime,j'ouvre,4
Theotime,j'y,1
Theotime,jackpot@s:eng,1
Theotime,Jacques,4
Theotime,jaloux,1
Theotime,jamais,24
Theotime,jambe,6
Theotime,jambes,5
Theotime,Jarabotte,2
Theotime,jardin,14
Theotime,jardine,1
Theotime,jardiner,1
Theotime,jaune,59
Theotime,jaunes,9
Theotime,je,865
Theotime,Jea,3
Theotime,Jean,4
Theotime,Jean_Christophe,6
Theotime,jeep,1
Theotime,jeté,1
Theotime,jetée,1
Theotime,jeter,4
Theotime,jette,12
Theotime,jettent,1
Theotime,jettes,10
Theotime,jeu,23
Theotime,jeune,2
Theotime,jeux,8
Theotime,Joe_le_Taxi,1
Theotime,joie,1
Theotime,joindre,1
Theotime,joli,22
Theotime,jolie,3
Theotime,jolies,5
Theotime,jolis,6
Theotime,jonquille,3
Theotime,jouais,1
Theotime,jouait,1
Theotime,joue,46
Theotime,joué,4
Theotime,jouent,5
Theotime,jouer,117
Theotime,jouera,1
Theotime,joues,22
Theotime,jouet,1
Theotime,jouets,9
Theotime,jouez,2
Theotime,jour,14
Theotime,journée,8
Theotime,journées,1
Theotime,jours,5
Theotime,joyeuse,1
Theotime,joyeux,1
Theotime,juin,1
Theotime,Jul,2
Theotime,Julien,2
Theotime,jumelles,2
Theotime,jungle,1
Theotime,jupe,3
Theotime,jupes,1
Theotime,jus,13
Theotime,jusqu'à,9
Theotime,jusqu'au,5
Theotime,jusqu'en,1
Theotime,jusque,4
Theotime,juste,45
Theotime,justement,3
Theotime,kʁa@c,1
Theotime,kʁikʁikʁi@o,2
Theotime,kʁkʁkʁ@o,1
Theotime,kake@c,1
Theotime,kangourou,8
Theotime,keka@c,1
Theotime,Ken,1
Theotime,Kenzalou,1
Theotime,ket@c,2
Theotime,kilomètres,2
Theotime,Kiri,1
Theotime,Kirikou,26
Theotime,klaxon,1
Theotime,klaxonne,2
Theotime,klaxonnes,1
Theotime,koala,6
Theotime,kodɛk@o,2
Theotime,kokibøb@c,1
Theotime,køpykyk@c,1
Theotime,kra@c,1
Theotime,kwik@o,3
Theotime,kwikwikwik@o,1
Theotime,l'a,53
Theotime,l'abeille,7
Theotime,l'abîme,5
Theotime,l'abîmer,4
Theotime,l'abîmes,1
Theotime,l'abricot,1
Theotime,l'accent,2
Theotime,l'accrochait,1
Theotime,l'accroche,2
Theotime,l'accrocher,2
Theotime,l'accroches,2
Theotime,l'acheté,1
Theotime,l'affiche,1
Theotime,l'âge,1
Theotime,l'agrandir,1
Theotime,l'ai,14
Theotime,l'aide,1
Theotime,l'aides,1
Theotime,l'aies,1
Theotime,l'aile,1
Theotime,l'aimes,3
Theotime,l'air,34
Theotime,l'aise,1
Theotime,l'allemand,1
Theotime,l'amène,2
Theotime,l'amener,4
Theotime,l'amènes,4
Theotime,l'ancienne,1
Theotime,l'âne,3
Theotime,l'angle,1
Theotime,l'année,2
Theotime,l'anniversaire,1
Theotime,l'appareil+photo,1
Theotime,l'appeler,2
Theotime,l'appelles,5
Theotime,l'appétit,1
Theotime,l'apporter,1
Theotime,l'apportes,7
Theotime,l'apprennes,1
Theotime,l'approche,1
Theotime,l'araignée,4
Theotime,l'arbre,4
Theotime,l'arc+en+ciel,2
Theotime,l'armoire,5
Theotime,l'arracher,1
Theotime,l'arrêter,1
Theotime,l'arrière,1
Theotime,l'as,49
Theotime,l'ascenseur,6
Theotime,l'aspirateur,4
Theotime,l'asseoir,1
Theotime,l'assiette,11
Theotime,l'assoit,1
Theotime,l'atelier,1
Theotime,l'attache,1
Theotime,l'attend,2
Theotime,l'attrape,1
Theotime,l'attraper,3
Theotime,l'attraperons,1
Theotime,l'attrapes,5
Theotime,l'aura,1
Theotime,l'autre,76
Theotime,l'avais,9
Theotime,l'avait,3
Theotime,l'aventure,1
Theotime,l'avion,1
Theotime,l'avoir,3
Theotime,l'eau,76
Theotime,l'école,15
Theotime,l'écoutent,1
Theotime,l'écrase,2
Theotime,l'écrou,1
Theotime,l'écureuil,7
Theotime,l'écurie,2
Theotime,l'éléphant,18
Theotime,l'éléphanteau,3
Theotime,l'embouteillage,1
Theotime,l'emmène,1
Theotime,l'emmener,1
Theotime,l'emmènera,1
Theotime,l'emmènes,1
Theotime,l'endroit,4
Theotime,l'enferme,1
Theotime,l'enfoncer,1
Theotime,l'engin,1
Theotime,l'enlevé,1
Theotime,l'enlève,2
Theotime,l'enlever,8
Theotime,l'enregistrement,1
Theotime,l'entendait,1
Theotime,l'entendre,2
Theotime,l'envers,12
Theotime,l'épaule,2
Theotime,l'éplucher,1
Theotime,l'épluches,1
Theotime,l'éponge,2
Theotime,l'escabeau,1
Theotime,l'escalade,1
Theotime,l'escargot,9
Theotime,l'espace,1
Theotime,l'espèce,1
Theotime,l'esprit,1
Theotime,l'essayer,2
Theotime,l'essence,8
Theotime,l'essuies,1
Theotime,l'étable,3
Theotime,l'étage,1
Theotime,l'étagère,1
Theotime,l'étang,4
Theotime,l'été,1
Theotime,l'étiquette,2
Theotime,l'étrangle,1
Theotime,l'explosion,1
Theotime,l'expressionnisme,1
Theotime,l'habitude,1
Theotime,l'harmonica,1
Theotime,l'hélicoptère,2
Theotime,l'herbe,8
Theotime,l'heure,5
Theotime,l'hippopotame,2
Theotime,l'hirondelle,1
Theotime,l'histoire,24
Theotime,l'hôpital,1
Theotime,l'huile,1
Theotime,l'idée,3
Theotime,l'image,6
Theotime,l'imbécile,1
Theotime,l'imperméable,1
Theotime,l'impression,5
Theotime,l'index,3
Theotime,l'instant,5
Theotime,l'instrument,1
Theotime,l'intéresse,2
Theotime,l'intérieur,3
Theotime,l'inverse,1
Theotime,l'occasion,1
Theotime,l'odeur,1
Theotime,l'oeil,6
Theotime,l'oeuf,5
Theotime,l'oie,2
Theotime,l'oiseau,9
Theotime,l'Omo,1
Theotime,l'orange,2
Theotime,l'ordinateur,5
Theotime,l'ordre,3
Theotime,l'oreille,7
Theotime,l'oreiller,1
Theotime,l'ornithorynque,2
Theotime,l'os,1
Theotime,l'osier,1
Theotime,l'oublier,2
Theotime,l'ours,4
Theotime,l'ourson,1
Theotime,l'ouvre,1
Theotime,l'ouvres,2
Theotime,l'ouvrir,5
Theotime,l'une,1
Theotime,l'utilisez,1
Theotime,la,2093
Theotime,là,2150
Theotime,là-bas,99
Theotime,là-dedans,21
Theotime,là-dessous,8
Theotime,là-dessus,19
Theotime,là-haut,10
Theotime,La_Fleur_de_Trotro,1
Theotime,labo,1
Theotime,lac,3
Theotime,lacets,1
Theotime,lâche,2
Theotime,lâchez,3
Theotime,laine,2
Theotime,laisse,17
Theotime,laissé,6
Theotime,laissée,1
Theotime,laisser,7
Theotime,laisses,2
Theotime,laissez,1
Theotime,lait,21
Theotime,lampadaire,2
Theotime,lampe,5
Theotime,lance,5
Theotime,lancé,3
Theotime,lancer,3
Theotime,lances,10
Theotime,landau,2
Theotime,langage,2
Theotime,langer,1
Theotime,langue,16
Theotime,langue+de+chat,1
Theotime,langues+de+chat,1
Theotime,lapin,61
Theotime,Lapin,7
Theotime,lapins,13
Theotime,laquelle,4
Theotime,lasser,1
Theotime,latte,1
Theotime,lavabo,1
Theotime,lavage,1
Theotime,lavande,4
Theotime,lave,8
Theotime,lavé,7
Theotime,lave+vaisselle,2
Theotime,lavée,1
Theotime,lavent,1
Theotime,laver,13
Theotime,laves,2
Theotime,le,2256
Theotime,lèche,9
Theotime,lèchent,1
Theotime,lécher,2
Theotime,lèches,1
Theotime,lecture,1
Theotime,léger,1
Theotime,légèrement,1
Theotime,lego,3
Theotime,legos,5
Theotime,légos,7
Theotime,légumes,3
Theotime,lendemain,2
Theotime,Léon,2
Theotime,lequel,18
Theotime,les,1127
Theotime,lesquels,2
Theotime,lessive,2
Theotime,lessives,1
Theotime,lettre,1
Theotime,lettres,1
Theotime,leur,23
Theotime,leurs,3
Theotime,levé,1
Theotime,lève,8
Theotime,lever,2
Theotime,lèves,2
Theotime,levure,1
Theotime,lézard,7
Theotime,libellule,6
Theotime,lieu,7
Theotime,lieux,1
Theotime,lift@s:eng,2
Theotime,ligne,8
Theotime,lilas,4
Theotime,limace,2
Theotime,limite,3
Theotime,linge,7
Theotime,lion,3
Theotime,lionne,1
Theotime,lira,1
Theotime,lirai,1
Theotime,lire,23
Theotime,lis,5
Theotime,lise,7
Theotime,liste,1
Theotime,lit,55
Theotime,litière,4
