Speaker,gloss1,total_freq
Naima,Litsila,1
Naima,litter,1
Naima,little,862
Naima,Little,2
Naima,littler,6
Naima,littlest,7
Naima,live,22
Naima,lived,2
Naima,lives,13
Naima,living,34
Naima,living+room,9
Naima,Liza,40
Naima,Liza's,2
Naima,Liza_a,2
Naima,lizard,27
Naima,lizard's,3
Naima,lizards,5
Naima,llama,10
Naima,load,4
Naima,loads,1
Naima,loaf,9
Naima,loaves,5
Naima,lobster,7
Naima,location,1
Naima,lock,4
Naima,locked,3
Naima,locking,1
Naima,locomotive,3
Naima,log,1
Naima,logs,5
Naima,Loley,5
Naima,Loli,1
Naima,loliloli@c,1
Naima,lollipop,2
Naima,lollipops,1
Naima,lolly,4
Naima,Lolly,7
Naima,Loly,18
Naima,London,2
Naima,long,94
Naima,longer,14
Naima,longest,1
Naima,looey_booey_sasooey@wp,1
Naima,loofing@c,1
Naima,look,538
Naima,looked,30
Naima,looking,163
Naima,looks,210
Naima,loon,7
Naima,loon's,1
Naima,loons,1
Naima,loop,3
Naima,lose,10
Naima,losing,1
Naima,loss,1
Naima,lost,32
Naima,lot,161
Naima,lot's,2
Naima,lotion,9
Naima,lots,6
Naima,lots_of,52
Naima,Lou,1
Naima,loud,54
Naima,louder,3
Naima,loudly,2
Naima,Louie,3
Naima,Louise,1
Naima,lounge,1
Naima,lousy,1
Naima,love,29
Naima,loved,1
Naima,lovely,10
Naima,loves,7
Naima,loving,1
Naima,low,6
Naima,lowa@wp,5
Naima,lower,1
Naima,Lowly,1
Naima,Lubec,1
Naima,Lubeck,2
Naima,Lucille,28
Naima,Luciwall,2
Naima,Luciwull,2
Naima,luck,4
Naima,lucka@wp,2
Naima,lucky,15
Naima,Lucy,40
Naima,Lucy's,1
Naima,Lucy_Bucy,9
Naima,luh@c,6
Naima,Lula,2
Naima,lullabies,1
Naima,lullaby,3
Naima,lumps,2
Naima,Luna,4
Naima,Luna's,1
Naima,lunch,54
Naima,lunch+box,1
Naima,lunch+time,5
Naima,lunchtime,4
Naima,lursie@wp,1
Naima,Lusil,2
Naima,Ly,1
Naima,lying,15
Naima,lyric,1
Naima,lyrics,2
Naima,M,1
Naima,m@l,29
Naima,ma,15
Naima,Ma,5
Naima,ma's,1
Naima,Ma_Pig,1
Naima,maa@o,5
Naima,macaque,10
Naima,macaroni,40
Naima,macaroni's,1
Naima,Machias,2
Naima,machine,24
Naima,machines,2
Naima,Mactaths,1
Naima,Macy's,1
Naima,mad,32
Naima,Mad,1
Naima,made,133
Naima,magazine,8
Naima,magic,7
Naima,magnet,2
Naima,magnetic,1
Naima,magnifying,8
Naima,Magnolia,2
Naima,Mahatma,2
Naima,Mahoney,1
Naima,mail,11
Naima,mailbox,4
Naima,main,4
Naima,Main,1
Naima,Maine,33
Naima,Maisy,1
Naima,major,1
Naima,make,453
Naima,makes,60
Naima,makeup,1
Naima,makh@s:pan,3
Naima,making,183
Naima,makky@wp,1
Naima,Mala,6
Naima,mala@wp,3
Naima,malfunction,1
Naima,Malla,2
Naima,mallard,2
Naima,Mallard,1
Naima,Mallery,1
Naima,mallet,4
Naima,mallets,3
Naima,mama,22
Naima,Mama,33
Naima,Mama's,1
Naima,mamaless,2
Naima,mammal,8
Naima,mammals,17
Naima,man,57
Naima,man's,1
Naima,manage,1
Naima,maney@c,1
Naima,mangany@c,1
Naima,mangi@c,2
Naima,mango,1
Naima,mani@c,5
Naima,manner,2
Naima,manners,1
Naima,manual,1
Naima,manuminy@c,1
Naima,many,80
Naima,map,1
Naima,maple,11
Naima,march,7
Naima,March,16
Naima,marching,1
Naima,Maria,4
Naima,marigold,1
Naima,marigolds,1
Naima,marinated,1
Naima,mark,1
Naima,Mark,1
Naima,marker,7
Naima,markers,6
Naima,market,7
Naima,marketing,1
Naima,marks,4
Naima,marshmallow,3
Naima,marshmallows,6
Naima,marsupials,10
Naima,Martha's,2
Naima,Martin,3
Naima,Mary,10
Naima,mash,12
Naima,Mashpee,1
Naima,mass,1
Naima,massage,7
Naima,massaging,5
Naima,massive,1
Naima,masta@wp,1
Naima,master's,1
Naima,mat,18
Naima,match,13
Naima,matched,1
Naima,matches,9
Naima,matching,12
Naima,material,8
Naima,materials,1
Naima,math,1
Naima,mats,1
Naima,matter,23
Naima,mattress,14
Naima,Mave,2
Naima,maw,1
Naima,Max,105
Naima,Max's,6
Naima,Maxie,2
Naima,may,46
Naima,May,7
Naima,maybe,232
Naima,Mcduff,8
Naima,me,897
Naima,me_my_mana_banana@si,1
Naima,meadow,3
Naima,meal,20
Naima,meals,2
Naima,mean,233
Naima,meaning,1
Naima,means,67
Naima,meant,19
Naima,meantime,1
Naima,meanwhile,2
Naima,measure,20
Naima,measures,1
Naima,measuring,19
Naima,medicine,12
Naima,medicines,1
Naima,medium,7
Naima,meet,16
Naima,meeting,7
Naima,meets,1
Naima,Meets,1
Naima,megula@wp,1
Naima,Melissa,1
Naima,Mellisa,1
Naima,melt,1
Naima,melted,2
Naima,melting,1
Naima,member,1
Naima,memorize,1
Naima,memory,2
Naima,men,3
Naima,mena@wp,2
Naima,menamuni@c,1
Naima,Meni,1
Naima,mention,2
Naima,mentioned,3
Naima,menu,1
Naima,meow,37
Naima,merrily,2
Naima,merry,7
Naima,merry+go+round,1
Naima,mess,32
Naima,message,2
Naima,messed,3
Naima,messes,1
Naima,messy,31
Naima,met,12
Naima,metal,5
Naima,metallic,2
Naima,method,1
Naima,Mets,5
Naima,metty@wp,1
Naima,mey@c,2
Naima,mhm,332
Naima,mic,22
Naima,mice,22
Naima,Michael,20
Naima,Michael's,3
Naima,Michelle,3
Naima,microphone,168
Naima,microphone's,1
Naima,microphones,16
Naima,microwave,5
Naima,mics,1
Naima,mid,1
Naima,middle,13
Naima,might,240
Naima,might've,6
Naima,mighty,2
Naima,mikado@s:jpn,1
Naima,mike,1
Naima,mikes,1
Naima,mikey@c,1
Naima,mikkiy@wp,1
Naima,milk,118
Naima,milked,1
Naima,milking,1
Naima,mill,11
Naima,millet,3
Naima,milling,1
Naima,mime,1
Naima,mina@c,2
Naima,mind,11
Naima,minded,1
Naima,minding,2
Naima,mine,21
Naima,minie_mo@si,7
Naima,minie_mo_na_mo_na_mo_na@si,1
Naima,minimum,6
Naima,minna@c,1
Naima,mints,1
Naima,minus,1
Naima,minute,62
Naima,minutes,35
Naima,mirror,11
Naima,mischief,4
Naima,mischievous,3
Naima,miserable,1
Naima,miso,1
Naima,miss,29
Naima,Miss,16
Naima,Miss_Willy,1
Naima,missed,5
Naima,misses,3
Naima,missing,30
Naima,mission,2
Naima,missus,1
Naima,mistake,13
Naima,mistaken,1
Naima,mistakes,2
Naima,mister,12
Naima,Mister,2
Naima,Mister_Paint_Pig,2
Naima,Mister_Paint_Pig's,1
Naima,mitten,1
Naima,mittens,1
Naima,mix,21
Naima,mixa@wp,4
Naima,mixed,9
Naima,mixer,6
Naima,mixers,1
Naima,mixing,19
Naima,mixture,1
Naima,Mizz_Paint_Pig,1
Naima,mm,666
Naima,mo@wp,1
Naima,moah@c,1
Naima,moan,1
Naima,moaning,1
Naima,mobile,3
Naima,mobiles,1
Naima,moishy@s:jpn,4
Naima,mole,2
Naima,Molly,2
Naima,Molly_Bolly,1
Naima,mom,4
Naima,Mom,13
Naima,Mom's,1
Naima,moma@c,6
Naima,moment,7
Naima,moments,1
Naima,momma,1
Naima,Momma,1
Naima,mommies,12
Naima,Mommies,1
Naima,Mommily,19
Naima,Mommily's,1
Naima,mommy,103
Naima,Mommy,564
Naima,mommy's,18
Naima,Mommy's,210
Naima,Mommy_Bommy@wp,1
Naima,Monday,14
Naima,Mondays,1
Naima,money,20
Naima,Money,1
Naima,monitor,1
Naima,monkey,23
Naima,monkey's,3
Naima,monkeys,12
Naima,monster,6
Naima,monster's,1
Naima,months,19
Naima,moo,12
Naima,moo@wp,1
Naima,moo_ba_la_la_la@si,1
Naima,mood,4
Naima,moodlekimoo@c,1
Naima,Moofy,4
Naima,moon,15
Naima,moos,1
Naima,moose,21
Naima,mooses,1
Naima,moosy,1
Naima,moothie@c,1
Naima,moping,1
Naima,more,678
Naima,morning,170
Naima,Morning,1
Naima,mornings,1
Naima,Morocca,1
Naima,morphing,1
Naima,Morpho,2
Naima,mosquito,1
Naima,mosquitoes,1
Naima,mosquitos,3
Naima,most,19
Naima,mostly,8
Naima,mother,47
Naima,Mother,1
Naima,mother's,10
Naima,mothers,1
Naima,moths,1
Naima,motor,6
Naima,motorcycle,23
Naima,Motorcycle_Chicken,2
Naima,motorcycles,5
Naima,Motrin,2
Naima,mott@wp,1
Naima,mountain,9
Naima,mourn,1
Naima,mourning,5
Naima,mouse,39
Naima,Mouse,1
Naima,mouth,109
Naima,mouthful,5
Naima,mouths,2
Naima,move,32
Naima,moved,13
Naima,movie,3
Naima,movies,3
Naima,moving,10
Naima,mow,4
Naima,mowed,2
Naima,mower,12
Naima,mowing,7
Naima,mownie@wp,1
Naima,Mr,27
Naima,Mrs,15
Naima,much,102
Naima,muck,1
Naima,mud,23
Naima,muddy,1
Naima,muffin,3
Naima,muffins,8
Naima,mug,1
Naima,muh@wp,1
Naima,muhnee@c,1
Naima,mukky@wp,1
Naima,mulberry,1
Naima,multigrain,2
Naima,mum,9
Naima,mumana@wp,3
Naima,mumba@c,1
Naima,mumbudy@c,2
Naima,mummer,2
Naima,munches,2
Naima,munching,2
Naima,mung@wp,1
Naima,munga@wp,4
Naima,mungani@wp,4
Naima,mungi@wp,5
Naima,mungity@wp,1
Naima,mungu@wp,1
Naima,Muni,2
Naima,Murphy,26
Naima,Murphy's,1
Naima,museum,17
Naima,Museum,4
Naima,mush,2
Naima,mushroom,4
Naima,mushrooms,2
Naima,music,94
Naima,Music,3
Naima,musical,8
Naima,musk,1
Naima,musketeer,9
Naima,must,72
Naima,must've,2
Naima,mustache,3
Naima,mustard,1
Naima,mutsa@wp,1
Naima,muttered,1
Naima,mutts,2
Naima,muzzle,16
Naima,muzzles,2
Naima,my,577
Naima,my_goodness,5
Naima,Myrtle,2
Naima,myself,15
Naima,mystery,3
Naima,n@l,46
Naima,Na,2
Naima,na_na@b,1
Naima,Nadolol,1
Naima,nah,1
Naima,Nai,15
Naima,Nai_Nai,8
Naima,Nai_Nai's,1
Naima,nail,3
Naima,nails,6
Naima,Naima,771
Naima,Naima's,103
Naima,Naima_a,8
Naima,Naima_b,1
Naima,naked,22
Naima,name,308
Naima,named,22
Naima,names,20
Naima,nana,5
Naima,Nana,2
Naima,nanan@wp,1
Naima,nap,43
Naima,nap+time,1
Naima,napkin,3
Naima,napkins,3
Naima,napped,1
Naima,narrow,5
Naima,nash@o,2
Naima,Nasturtium,1
Naima,nasty,1
Naima,Nate,2
Naima,nation,2
Naima,nativity,1
Naima,natural,6
Naima,Natural,5
Naima,nature,2
Naima,nay,2
Naima,near,28
Naima,nearby,1
Naima,neat,5
Naima,neater,2
Naima,nebulous,1
Naima,necessarily,1
Naima,neck,21
Naima,necklace,3
Naima,necklaces,1
Naima,necktie,2
Naima,nectar,9
Naima,nectarine,1
Naima,nectarines,2
Naima,nee@c,1
Naima,need,477
Naima,needed,6
Naima,needle,2
Naima,needs,80
Naima,neenee@c,1
Naima,negotiate,1
Naima,negros@s:spa,1
Naima,neigh,5
Naima,neighborhood,4
Naima,neighbors,2
Naima,neither,1
Naima,Nelly,1
Naima,nephew,1
Naima,nerny@c,1
Naima,nervous,5
Naima,nest,34
Naima,nests,4
Naima,nets,1
Naima,never,52
Naima,new,169
Naima,New,8
Naima,New_Zealand,1
Naima,newborn,2
Naima,news,2
Naima,newspaper,12
Naima,newspapers,2
Naima,next,128
Naima,nibble,14
Naima,nibbled,2
Naima,nibbling,6
Naima,nice,210
Naima,nicely,10
Naima,Nicholas,4
Naima,nickname,10
Naima,nicknames,1
Naima,night,61
Naima,night+gown,6
Naima,nightie_night,1
Naima,nights,1
Naima,nighttime,5
Naima,nii@c,1
Naima,nim_uh_nim_uh_nami@si,1
Naima,Nina,3
Naima,nine,35
Naima,nineteen,7
Naima,nineteenth,8
Naima,ninety,1
Naima,nini@c,1
Naima,ninth,13
Naima,nipple,2
Naima,nipples,5
Naima,nit,1
Naima,no,537
Naima,Noah,2
Naima,noble,1
Naima,Noble's,1
Naima,nobody,10
Naima,nobody's,6
Naima,Nod,1
Naima,noise,128
Naima,noises,16
Naima,noisy,36
Naima,noki@wp,4
Naima,noncooking,1
Naima,none,4
Naima,nonsense,3
Naima,nonwholewheat,1
Naima,noodle,1
Naima,noogey@c,1
Naima,nope,4
Naima,normally,1
Naima,North,1
Naima,North_Carolina,1
Naima,nose,81
Naima,Nose,3
Naima,nosed,2
Naima,noses,1
Naima,nostril,1
Naima,not,729
Naima,note,1
Naima,notes,7
Naima,nothing,30
Naima,notice,8
Naima,noticed,10
Naima,notices,1
Naima,noticing,4
Naima,November,5
Naima,now,800
Naima,nowano@c,1
Naima,nowhere,2
Naima,num,9
Naima,number,30
Naima,numbers,13
Naima,Numma,2
Naima,nummy,4
Naima,Nundy,1
Naima,nungi@c,2
Naima,nurlaviz@c,1
Naima,Nurney's,1
Naima,nurse,137
Naima,nurse's,1
Naima,nursed,8
Naima,nurses,18
Naima,nursie,70
Naima,nursie's,1
Naima,nursies,55
Naima,nursing,67
Naima,Nusrat_Fateh_Ali_Khan,4
Naima,nut,8
Naima,nutrition,1
Naima,nuts,17
Naima,nutsa@wp,1
Naima,nutty,4
Naima,O,2
Naima,o'clock,14
Naima,O's,1
Naima,o@l,62
Naima,oatie,14
Naima,Oatie_Os,1
Naima,Oatio,40
Naima,Oatios,49
Naima,oatmeal,2
Naima,Oaty_Bite,2
Naima,Oaty_Bites,4
Naima,Oaty_Os,1
Naima,object,1
Naima,objects,1
Naima,oblong,5
Naima,oblongs,1
Naima,obscure,1
Naima,obviously,5
Naima,Obwisana_Sana,1
Naima,occasionally,1
Naima,ocean,7
Naima,octagon,7
Naima,October,8
Naima,octopus,10
Naima,odd,15
Naima,of,1862
Naima,off,422
Naima,offering,2
Naima,office,44
Naima,officer,1
Naima,often,2
Naima,oh,2926
Naima,Oh,1
Naima,oh_goodness,2
Naima,oh_my_goodness,109
Naima,oil,22
Naima,oink,23
Naima,ojowiowiowiu@c,1
Naima,okara@s:und,1
Naima,okay,2020
Naima,okey_dokey,8
Naima,old,104
Naima,old+fashioned,1
Naima,older,4
Naima,olive,3
Naima,olives,3
Naima,Olly,4
Naima,on,2121
Naima,once,25
Naima,one,875
Naima,one's,8
Naima,ones,76
Naima,onion,5
Naima,onions,3
Naima,online,1
Naima,only,56
Naima,onto,19
Naima,oo,8
Naima,oo@o,1
Naima,oodle@wp,1
Naima,ooey@wp,1
Naima,oof,6
Naima,ooga@o,9
Naima,ooh,74
Naima,ooh@o,5
Naima,oop,27
Naima,oops,97
Naima,oops_a_daisy,7
Naima,oopsa@wp,1
Naima,oopsie,1
Naima,oozing,3
Naima,op,2
Naima,open,72
Naima,opened,3
Naima,opener,1
Naima,opening,10
Naima,opens,2
Naima,opinion,1
Naima,opinions,1
Naima,opossum,6
Naima,opossums,1
Naima,opposed,1
Naima,opposite,15
Naima,opposites,8
Naima,or,444
Naima,orange,42
Naima,oranges,10
Naima,orangutan,3
Naima,orchestra,3
Naima,orchestra's,1
Naima,order,7
Naima,ordered,2
Naima,oregano,1
Naima,organic,8
Naima,organized,1
Naima,organizing,1
Naima,original,6
Naima,originally,2
Naima,Ornika,5
Naima,orzo,8
Naima,orzo's,1
Naima,ostrich,7
Naima,ostriches,4
Naima,other,416
Naima,others,1
Naima,otherwise,7
Naima,otoscope,1
Naima,otter,3
Naima,ouch,15
Naima,ouchie,1
Naima,ought_to,2
Naima,our,130
Naima,ourselves,1
Naima,out,674
Naima,out+patient,1
Naima,outdoor,1
Naima,outdoors,16
Naima,outer,1
Naima,outgrowing,1
Naima,outing,1
Naima,outline,1
Naima,outside,89
Naima,outsides,1
Naima,oval,5
Naima,ovals,1
Naima,oven,21
Naima,over,381
Naima,overalls,12
Naima,overcast,2
Naima,overdue,1
Naima,overly,1
Naima,overrun,1
Naima,owl,39
Naima,Owl,1
Naima,owl's,12
Naima,Owl's,1
Naima,owls,8
Naima,own,43
Naima,owner,1
Naima,ownership,1
Naima,owns,2
Naima,oy,1
Naima,P,1
Naima,p'choo@o,5
Naima,p@l,26
Naima,pa,9
Naima,pa@b,3
Naima,pacifier,7
Naima,pack,18
Naima,package,4
Naima,packages,2
Naima,packed,5
Naima,packing,8
Naima,pactagon@c,3
Naima,pad,5
Naima,Paddington,2
Naima,Paddington's,1
Naima,paddle,3
Naima,paddock,1
Naima,Pagadi,3
Naima,page,66
Naima,pages,11
Naima,pail,17
Naima,pails,5
Naima,pain,1
Naima,pain@s:fra,2
Naima,paint,27
Naima,Paint,1
Naima,painted,9
Naima,painters,1
Naima,painting,6
Naima,paintings,2
Naima,paints,2
Naima,pair,8
Naima,pairs,1
Naima,pajama,16
Naima,pajamas,41
Naima,pajumming@c,1
Naima,palatable,1
Naima,pale,2
Naima,pan,9
Naima,pan@s:fra,1
Naima,pancake,9
Naima,pancakes,12
Naima,panda,22
Naima,panda+bear,2
Naima,pandas,1
Naima,panning,1
Naima,Panookie,1
Naima,pans,1
Naima,panther,3
Naima,Pantley,1
Naima,pants,86
Naima,papa,7
Naima,papaya,2
Naima,paper,148
Naima,paper's,1
Naima,papers,2
Naima,papupper@c,1
Naima,parachute,1
Naima,parakeet,2
Naima,parasuralulafalafalus@wp,2
Naima,parasurlulafalafalus@wp,1
Naima,parasurulafalafalafalafalus@wp,2
Naima,pardon,1
Naima,parent,4
Naima,parentheses,2
Naima,parents,9
Naima,park,9
Naima,parking,1
Naima,parlor,1
Naima,parololafalus@wp,1
Naima,parrot,21
Naima,parrot's,1
Naima,Parrot_Darrot,7
Naima,parrots,1
Naima,parsley,15
Naima,part,73
Naima,partial,1
Naima,particular,1
Naima,parties,5
Naima,partly,4
Naima,partridge,2
Naima,parts,3
Naima,party,29
Naima,pass,2
Naima,passa@c,1
Naima,passed,1
Naima,passengers,1
Naima,passes,2
Naima,past,4
Naima,pasta,73
Naima,paste,1
Naima,pasteurization,1
Naima,pastries,1
Naima,pat,3
Naima,patch,3
Naima,path,1
Naima,patient,7
Naima,patient's,2
Naima,patients,3
Naima,patted,3
Naima,patter,8
Naima,pattern,2
Naima,patting,8
Naima,patty,1
Naima,Patty,5
Naima,pause,11
Naima,pauses,1
Naima,paw,2
Naima,paw+print,1
Naima,paws,4
Naima,pay,7
Naima,paying,6
Naima,pea,2
Naima,Pea,1
Naima,peaceful,5
Naima,peach,2
Naima,peacock,6
Naima,peak,3
Naima,peanut,4
Naima,peanut+butter,1
Naima,peanuts,1
Naima,pear,74
Naima,pears,8
Naima,peas,7
Naima,peck,2
Naima,peckers,1
Naima,pee,23
Naima,pee+pee,13
Naima,peed,6
Naima,peeing,1
Naima,peek,7
Naima,peekaboo,14
Naima,peeking,3
Naima,peel,9
Naima,peeling,13
Naima,peels,4
Naima,peepee,3
Naima,pelican,1
Naima,pelicans,1
Naima,pen,9
Naima,pencil,6
Naima,pengams@c,2
Naima,penguin,21
Naima,penguins,29
Naima,penne,11
Naima,penny,1
Naima,pens,1
Naima,pentagon,9
Naima,people,116
Naima,people's,2
Naima,peoples,1
Naima,pepper,12
Naima,peppers,6
Naima,percent,4
Naima,perfect,5
Naima,perfectly,7
Naima,perhaps,9
Naima,periwinkle,1
Naima,Persey's,4
Naima,person,115
Naima,person's,8
Naima,personal,1
Naima,pes@c,1
Naima,pet,5
Naima,Peter,1
Naima,petting,3
Naima,petunias,4
Naima,pew,2
Naima,phew,2
Naima,Philadelphia,1
Naima,Philadelphia's,1
Naima,Philip's,1
Naima,philosophy,5
Naima,phone,77
Naima,phone+book,1
Naima,phooey,21
Naima,phooey@wp,3
Naima,photograph,5
Naima,photographs,9
Naima,phrase,2
Naima,phwack@o,2
Naima,piano,12
Naima,pick,93
Naima,picked,18
Naima,picker,3
Naima,picking,13
Naima,pickle,4
Naima,picks,1
Naima,pickup,1
Naima,picnic,23
Naima,picnics,1
Naima,picture,288
Naima,picture's,1
Naima,pictures,46
Naima,pie,16
Naima,piece,135
Naima,pieces,68
Naima,pig,77
Naima,Pig,3
Naima,pig's,9
Naima,Pig's,1
Naima,pig+tails,3
Naima,piggy,1
Naima,piggyback,1
Naima,Piglet,4
Naima,Piglet's,1
Naima,piglets,5
Naima,pigs,15
Naima,pile,18
Naima,piles,4
Naima,pillow,29
Naima,pillows,13
Naima,pills,3
Naima,pilot,2
Naima,pin,6
Naima,pinch,9
Naima,pinches,1
Naima,pinching,1
Naima,pine,2
Naima,pineapple,4
Naima,pink,38
Naima,pinking,1
Naima,Pinocchio,1
Naima,pipe,2
Naima,piper's,1
Naima,pipes,1
Naima,Pipo,14
Naima,Pipo's,1
Naima,pirates,4
Naima,pit,1
Naima,pitcher,3
Naima,pith,3
Naima,pits,1
Naima,pitter,8
Naima,pizza,17
Naima,pj's,1
Naima,place,71
Naima,Place,4
Naima,placed,1
Naima,placement,1
Naima,places,6
Naima,placing,1
Naima,plaid,3
Naima,plain,22
Naima,plains,1
Naima,plan,8
Naima,plane,11
Naima,planning,3
Naima,plans,1
Naima,plant,28
Naima,planted,2
Naima,planting,4
Naima,plants,22
Naima,plastic,18
Naima,plate,30
Naima,plates,3
Naima,platform,4
Naima,Plavix,1
Naima,play,306
Naima,Play_Doh,2
Naima,play+ground,76
Naima,play+group,9
Naima,play+room,1
Naima,played,29
Naima,player,11
Naima,playground,1
Naima,playhouse,1
Naima,playing,135
Naima,plays,8
Naima,please,132
Naima,pleasure,1
Naima,plenty,1
Naima,plop,1
Naima,plow,2
Naima,plug,2
Naima,plugged,8
Naima,plugs,1
Naima,plum,2
Naima,plumber,9
Naima,plump,1
Naima,plums,4
Naima,plunk,1
Naima,plus,7
Naima,pocket,35
Naima,pocket+book,2
Naima,pockets,3
Naima,pods,2
Naima,poem,3
Naima,poems,3
Naima,Poergy,2
Naima,point,18
Naima,pointing,7
Naima,pointy,4
Naima,poke,7
Naima,poked,2
Naima,poking,2
Naima,polar,13
Naima,polar+bear,6
Naima,pole,24
Naima,poles,1
Naima,poley@wp,1
Naima,police,13
Naima,police+man,1
Naima,policeman,9
Naima,polished,1
Naima,polite,1
Naima,Polly,2
Naima,polyphenols,1
Naima,pommy@wp,1
Naima,poncho,3
Naima,pond,16
Naima,ponds,1
Naima,ponies,4
Naima,pony,22
Naima,Pooh,43
Naima,Pooh's,1
Naima,pool,5
Naima,poop,60
Naima,pooped,3
Naima,pooping,12
Naima,poops,4
Naima,poopy,4
Naima,poor,11
Naima,poorly,1
Naima,pop,38
Naima,pop+up,8
Naima,popcorn,1
Naima,pope,3
Naima,Pope,1
Naima,Poppa_Bear,1
Naima,Poppa_Bear's,1
Naima,popped,5
Naima,popping,9
Naima,poppy,2
Naima,popsicle,4
Naima,popsicles,1
Naima,porch,1
Naima,porcupine,3
Naima,porcupines,1
Naima,porning@c,1
Naima,porridge,66
Naima,portable,1
Naima,Poshy,3
Naima,posies,7
Naima,posing,3
Naima,position,6
Naima,positions,3
Naima,positively,1
Naima,possible,9
Naima,possibly,6
Naima,possum,1
Naima,post,6
Naima,post+office,4
Naima,postage,1
Naima,poster,1
Naima,postures,2
Naima,pot,12
Naima,potato,16
Naima,Potato,11
Naima,Potato's,1
Naima,potatoes,4
Naima,pots,2
Naima,potties,8
Naima,potty,114
Naima,pouch,3
Naima,pouches,1
Naima,pouf@o,1
Naima,pounding,1
Naima,pounds,3
Naima,pour,20
Naima,poured,2
Naima,pouring,9
Naima,powder,9
Naima,power,4
Naima,practically,5
Naima,practice,12
Naima,practicing,4
Naima,prairie,1
Naima,Pranilla,1
Naima,pray,1
Naima,precarious,1
Naima,predicting,1
Naima,preface,1
Naima,prerecorded,1
Naima,present,59
Naima,presents,21
Naima,President,1
Naima,press,3
Naima,pressed,2
Naima,pressing,5
Naima,pressure,3
Naima,pretend,47
Naima,pretended,4
Naima,pretending,25
Naima,pretty,40
Naima,prevent,1
Naima,preview,1
Naima,previous,4
Naima,prey,1
Naima,price,3
Naima,pride,2
Naima,princess,3
Naima,print,1
Naima,printed,1
Naima,prison,1
Naima,privacy,1
Naima,probably,105
Naima,problem,28
Naima,problems,2
Naima,procedure,2
Naima,process,1
Naima,professional,2
Naima,project,2
Naima,projects,1
Naima,pronoun,1
Naima,pronto,1
Naima,proper,2
Naima,properly,16
Naima,proseedcake@wp,2
Naima,protect,6
Naima,protects,1
Naima,protein,6
Naima,proud,1
Naima,Provincetown,7
Naima,prunes,1
Naima,pseudo,1
Naima,Pteradon,2
Naima,Pteradon@n,1
Naima,Pteranodon,13
Naima,pterodactyls,1
Naima,public,1
Naima,pudding,8
Naima,puddle,4
Naima,puff,1
Naima,puffed,24
Naima,puffin,1
Naima,puffs,2
Naima,puffy,1
Naima,puh@n,11
Naima,pull,25
Naima,pulled,5
Naima,pulling,6
Naima,pulls,4
Naima,pumpkin,15
Naima,Pumpkindoodle_Bug,1
Naima,punch,1
Naima,punch+line,1
Naima,punched,2
Naima,punchy,4
Naima,pung@c,1
Naima,Punjabi,9
Naima,puns,1
Naima,pup,1
Naima,Pup,1
Naima,puppet,12
Naima,puppet's,1
Naima,puppets,1
Naima,puppies,10
Naima,puppy,43
Naima,Puppy,1
Naima,puppy+dog,2
Naima,purpa@wp,1
Naima,purple,45
Naima,purpose,4
Naima,purr,4
Naima,purse,10
Naima,push,28
Naima,pushed,6
Naima,pushes,3
Naima,pushing,12
Naima,put,947
Naima,puts,6
Naima,putting,179
Naima,puzz@n,7
Naima,puzzle,52
Naima,puzzled,2
Naima,puzzles,8
Naima,pyramid,1
Naima,q@l,5
Naima,quack,20
Naima,Quack,3
Naima,quacks,1
Naima,Quacks,1
Naima,quail,3
Naima,quantities,1
Naima,quarter,2
Naima,quarters,3
Naima,quat@wp,2
Naima,queen,2
Naima,question,28
Naima,questions,3
Naima,quests,1
Naima,quick,9
Naima,quickly,5
Naima,quiet,11
Naima,quietly,1
Naima,quilt,7
Naima,quilted,2
Naima,quite,49
Naima,quivers,1
Naima,R,1
Naima,r@l,27
Naima,raar@o,3
Naima,rabbit,36
Naima,Rabbit,1
Naima,rabbit's,2
Naima,Rabbit's,1
Naima,rabbits,5
Naima,raccoon,35
Naima,Raccoon,1
Naima,raccoon's,1
Naima,race,9
Naima,raced,1
Naima,rack,6
Naima,radio,13
Naima,radio's,1
Naima,rag,10
Naima,rags,10
Naima,rah@o,7
Naima,rahr@o,1
Naima,rail,1
Naima,railing,2
Naima,railroad,1
Naima,rain,37
Naima,rainbow,2
Naima,rainbows,3
Naima,raincoat,1
Naima,raining,32
Naima,rains,2
Naima,raisin,42
Naima,raisins,30
Naima,rake,29
Naima,raked,1
Naima,rakie,1
Naima,raking,9
Naima,rambunctiously,1
Naima,ramp,3
Naima,ramps,1
Naima,ran,17
Naima,randomly,1
Naima,rang,3
Naima,rap,1
Naima,Rapunzel,24
Naima,Rapunzel's,2
Naima,rar@o,7
Naima,rare,1
Naima,Rascal,3
Naima,Raseeka,1
Naima,rash,1
Naima,raspberries,19
Naima,raspberry,10
Naima,rat,2
Naima,rather,13
Naima,rats,14
Naima,rattle,24
Naima,rattles,4
Naima,rattly,1
Naima,rawr@o,5
Naima,rawring@o,10
Naima,reach,8
Naima,reached,2
Naima,reaching,3
Naima,read,296
Naima,reading,68
Naima,reads,2
Naima,ready,113
Naima,real,19
Naima,realize,10
Naima,realized,6
Naima,really,332
Naima,rear,1
Naima,rearrange,1
Naima,rearranging,5
Naima,reason,7
Naima,reasonable,1
Naima,reasons,2
Naima,reassure,1
Naima,recall,1
Naima,receiver,19
Naima,recently,4
Naima,recipe,3
Naima,recipes,1
Naima,reciting,1
Naima,recognize,3
