language,uni_lemma,lexical_category,frequency,MLU,final_frequency,solo_frequency,num_phons,concreteness,valence,arousal,babiness,measure,age,num_true,num_false,unscaled_age,total,prop
French (Quebec),nose,nouns,0.6069303740450818,-0.12114242421563308,0.9453309843233823,0.7883620338046214,-1.4267586369818828,0.7905039169206025,-0.4403927700497298,-0.9846613431699488,0.8585854148114654,understands,-0.38724399602564846,30,28,11,58,0.5172413793103449
French (Quebec),not,function_words,2.6666924873832514,0.6080982025092878,0.42369112184544366,-1.2397496202586051,-1.4267586369818828,-2.1550847332236227,-0.09342782744719931,-0.1420468143312808,-1.064389706835204,understands,1.5489759841025939,26,22,16,48,0.5416666666666666
French (Quebec),ok,other,-1.2505243686408172,-2.3687108413980105,0.138073906836067,0.7243636858300108,-0.8570622213077455,-2.12363716756372,-0.659528523272381,0.7005677145073879,-0.5771368231390622,understands,1.1617319880769454,35,27,15,62,0.5645161290322581
French (Quebec),open (action),predicates,0.4090126604875273,-0.4453781484515131,-0.5191897354438924,0.7041972729971863,0.28233061004052884,-0.9705597600339518,0.14396923854400567,0.6163062616235208,-0.6358655757776746,understands,1.1617319880769454,38,24,15,62,0.6129032258064516
French (Quebec),ouch,other,0.6273195723734623,-1.534375960163488,-0.7284168873899413,2.1043490313336592,-1.4267586369818828,-1.4422732449324935,-3.2252429672542515,0.965389423570969,0.5721848648938913,understands,1.1617319880769454,37,25,15,62,0.5967741935483871
French (Quebec),outside,other,0.22336566177376233,-0.3728308627733447,0.9529024498688414,0.9731013633779693,-0.28736580563360836,0.11962251617601058,0.8470297801333444,0.02647609143645304,-0.0861644515712363,understands,0,49,24,12,73,0.6712328767123288
French (Quebec),owie,nouns,-0.09103825538505501,-0.5646946146832761,0.504881132375978,0.8790168222688904,-0.28736580563360836,-0.5512588845685819,-3.2252429672542515,0.965389423570969,1.6768727009214996,understands,1.5489759841025939,34,14,16,48,0.7083333333333334
French (Quebec),pajamas,nouns,-0.0925626650410772,-0.14486977974327583,0.4842933373997323,1.2430021439864332,0.852027025714666,0.6227835667344553,0.801376498211959,0.5440821591516353,1.1368030921968915,understands,0.7744879920512969,27,26,14,53,0.5094339622641509
French (Quebec),pants,nouns,-0.023607050947056615,0.835237130417687,0.48590333961308213,0.11880376482764103,0.852027025714666,0.7590563512607005,-0.3308248934384043,-0.1420468143312808,-0.322086240251375,understands,1.1617319880769454,38,24,15,62,0.6129032258064516
French (Quebec),park,other,1.533980289132421,3.126280121285112,-4.048284629124066,-1.5127201591364643,-0.28736580563360836,0.6332660886210892,0.9292056875918383,-1.4661553596491879,0.5195806822960487,understands,1.5489759841025939,24,24,16,48,0.5
French (Quebec),pasta,nouns,0.21360001414073768,0.7755128323831934,0.08652605978768926,-0.12529999101170905,0.28233061004052884,0.7590563512607005,1.0022509386660554,0.06258814267239628,-1.2500779759594498,understands,1.5489759841025939,28,20,16,48,0.5833333333333334
French (Quebec),pattycake,other,-0.042877826583655555,0.21228461792664613,-1.007344309595573,0.41209339910552173,0.852027025714666,0.381685563341867,0.7374619035220189,1.3626219871663414,-0.6797946826040646,understands,-1.1617319880769454,35,24,9,59,0.5932203389830508
French (Quebec),peekaboo,other,0.5853217544506392,-3.4734846541100346,-0.725199297601968,2.943447707931051,-0.28736580563360836,-0.9495947162606833,0.27179842792388587,-0.09389741268335683,2.190161998246512,understands,-1.5489759841025939,31,28,8,59,0.5254237288135594
French (Quebec),pen/pencil,nouns,0.06176378914120475,0.0521852119193877,0.3968978828573641,0.06331642474667669,0.28233061004052884,0.8009864388072375,-0.31256358066984963,-1.1892963001736259,2.372416894139577,understands,1.1617319880769454,34,28,15,62,0.5483870967741935
French (Quebec),photos,nouns,0.1087792940617684,0.028418590232084564,0.6272857546829325,-0.5864013807871358,-0.28736580563360836,0.8324340044671396,0.5457181194521994,0.8209412186271972,-0.7779891569176299,understands,1.5489759841025939,25,23,16,48,0.5208333333333334
French (Quebec),pig,nouns,0.4762590441431863,0.09979376588875884,0.9654231306005525,0.6604900428087647,-0.28736580563360836,0.9058116576735797,-1.052146747796297,-0.2864950192750521,-1.309875892619117,understands,1.1617319880769454,33,29,15,62,0.532258064516129
French (Quebec),plate,nouns,-0.280510948568152,0.10178404259924057,0.4769606578197144,-0.5530300456734758,0.28233061004052884,0.6647136542809913,-1.0795387169491284,-0.888362539874101,-0.48340573397693437,understands,1.1617319880769454,31,31,15,62,0.5
French (Quebec),play,predicates,1.3272287519891561,0.32444923190559605,0.08913972046180405,-1.068760750998921,-0.8570622213077455,-0.9391121943740489,1.43139178872708,-0.13000946391929952,2.368697406267893,understands,1.1617319880769454,34,28,15,62,0.5483870967741935
French (Quebec),pool,nouns,-0.23964387592030478,1.422520365837709,0.5322891492872268,-0.35994144546384177,0.28233061004052884,0.6647136542809913,0.7283312471377419,-0.32260707051099535,-1.1871327997271606,understands,1.1617319880769454,31,31,15,62,0.5
French (Quebec),puppy,nouns,-1.0911804380326835,0.6564858701450875,-1.9465745239556602,-0.8570628236097617,1.4217234413888031,0.6751961761676263,1.7053114802553935,2.3135726697128387,0.08121249332606542,understands,1.5489759841025939,24,24,16,48,0.5
French (Quebec),push,predicates,0.4363779253622414,-0.8875251150849217,-0.22179951693218625,0.8118593660467402,-0.28736580563360836,0.07769242862947354,-0.5408299902767785,0.5801942103875785,0.02860831072822281,understands,1.5489759841025939,26,22,16,48,0.5416666666666666
French (Quebec),put,predicates,1.4970168090980838,1.0774484585436321,-1.062305711421164,-2.017925809235667,-0.28736580563360836,-1.714818813984984,-0.814749681805092,-0.06982271185939486,-1.367156002799021,understands,1.5489759841025939,25,23,16,48,0.5208333333333334
French (Quebec),quack quack,other,0.02689598621142182,0.265166146896289,-0.04472529421707669,0.23919465907669368,0.852027025714666,-0.2158181841962854,0.11657726939117487,0.09870019390833897,-0.7779891569176299,understands,0.7744879920512969,29,24,14,53,0.5471698113207547
French (Quebec),refrigerator,nouns,-0.68472477806280585,1.3640860187968313,0.18639762567436585,-1.129118795229647,1.1368752335517345,0.9058116576735797,-0.20299570405852488,-0.8041010869902342,-0.8501909764968855,understands,1.5489759841025939,25,23,16,48,0.5208333333333334
French (Quebec),rock (action),predicates,-2.119542685192693,-0.08670686967366004,-1.5561261332353071,-0.1965494415151501,0.28233061004052884,0.8114689606938715,-0.23951832959563338,-0.9365119415220249,-0.35161841300679125,understands,1.1617319880769454,36,26,15,62,0.5806451612903226
French (Quebec),run,predicates,-0.12393330876249882,1.744196003734617,-0.21672448191942426,-0.43514829108242276,0.28233061004052884,0.1825176474958157,0.3904969609194883,1.5913316449939805,-1.0234753427015428,understands,1.5489759841025939,27,21,16,48,0.5625
French (Quebec),shh,other,0.19540705203115696,-2.925666653663175,-1.2043757444653203,2.4865745788444618,-1.4267586369818828,-0.2472657498561884,0.44528089922515074,-2.3689566405477613,1.6545557751643134,understands,1.1617319880769454,35,27,15,62,0.5645161290322581
French (Quebec),shoe,nouns,-0.6276909505700893,-0.08868519994378489,0.28365156557232574,-0.6369579997179703,0.28233061004052884,0.8743640920136767,-0.18473439128997018,-1.8272758720086175,0.03400361152007792,understands,0.38724399602564846,41,29,13,70,0.5857142857142857
French (Quebec),sing,predicates,0.3591312661079863,-0.6674547141839793,0.26190379764849525,-0.32184260107319695,-0.28736580563360836,0.2139652131557187,1.3857385068056947,0.2190736980281483,1.0324714632387282,understands,1.5489759841025939,29,19,16,48,0.6041666666666666
French (Quebec),sit,predicates,-0.8642946862517865,-0.3745233318869992,-0.6162143404198271,-0.4831758425712925,0.28233061004052884,0.6961612199408944,-0.14821176575286168,-0.8763251894621202,0.8585854148114654,understands,0.38724399602564846,47,23,13,70,0.6714285714285714
French (Quebec),sleep,predicates,0.09902370681311341,0.707205753027317,0.1721916707379512,-0.40968656791072244,0.852027025714666,0.3187904320220618,1.130080128045935,-0.3827938225709,1.7884573306893767,understands,0.7744879920512969,27,26,14,53,0.5094339622641509
