language,uni_lemma,lexical_category,frequency,MLU,final_frequency,solo_frequency,num_phons,concreteness,valence,arousal,babiness,measure,age,num_true,num_false,unscaled_age,total,prop
English (American),book,nouns,1.2249874679195356,0.3367720759124632,1.5096998102140766,0.48853428191922,-0.5661280732323791,0.7628229780110747,0.960256676613385,-0.9567866012829481,0.3666799431457399,understands,-0.6323823777298012,57,37,11,94,0.6063829787234043
English (American),boots,nouns,-0.6886085240010525,1.2757328267065735,-0.04857155871975921,-0.017548449185370223,0.13943746412594538,0.8652030853665663,-0.10384749153486868,-0.4990449825963124,-0.48582314134002724,understands,1.580955944324503,43,41,18,84,0.5119047619047619
English (American),bottle,nouns,-0.0953944445474597,-0.31357316726943735,0.7527797618999833,0.6270523764667486,0.13943746412594538,0.7730609887466237,-0.48912658689889144,-0.7337842742304848,2.8238947160753036,understands,-1.2647647554596024,51,43,9,94,0.5425531914893617
English (American),bowl,nouns,-0.19256648191411416,0.8480461663239224,0.5972771872546151,-0.23988523709186188,-0.5661280732323791,0.7321089458044266,-0.3056603510112614,-0.8628908846292792,0.216238222354134,understands,1.2647647554596024,43,35,17,78,0.5512820512820513
English (American),box,nouns,0.5710685156271168,0.31781419765274027,1.3152072815440727,-0.08153881451474712,0.13943746412594538,0.7628229780110747,-0.6175529520202321,-1.4966869720415439,-1.0167939203980303,understands,1.2647647554596024,45,33,17,78,0.5769230769230769
English (American),bread,nouns,-0.20241191198956016,0.1699672253468904,0.46562121647274823,0.39780150301954115,0.13943746412594538,0.7832989994821725,0.4740711515111655,-0.11172515139992838,-0.9371483037148449,understands,0.6323823777298012,62,59,15,121,0.512396694214876
English (American),breakfast,other,-0.04255938162643596,0.10960858866386004,0.8355355539856524,-0.021366226957144335,2.961699613559243,0.28163647344026077,1.272149277622356,1.2380257754965611,0.3666799431457399,understands,0.6323823777298012,70,51,15,121,0.5785123966942148
English (American),bring,predicates,0.4814097652480838,1.4113872139511994,-3.1788358336699445,-2.369018331749007,0.13943746412594538,-1.643109544842992,-0.29648703921688,0.40470129019525014,-0.4356759010761586,understands,0,395,375,13,770,0.512987012987013
English (American),broom,nouns,-1.2558686888768267,0.6237411458386753,-0.20683694156199547,0.009899689227813391,0.13943746412594538,0.7525849672755247,-0.46160665151574676,-0.7220473096487758,-1.381309574766674,understands,1.2647647554596024,50,28,17,78,0.6410256410256411
English (American),brush (object),nouns,-0.07561720033663927,0.02070502414640438,-0.6171826047595822,-0.3397665638704046,0.13943746412594538,0.3942545915313025,-0.48912658689889144,-0.8981017783744049,-0.8368538231871079,understands,0,411,359,13,770,0.5337662337662338
English (American),bubbles,nouns,-0.3692258390429847,-1.1340624352215127,0.3172526770257353,0.8143472190128703,0.84500300148427,0.4556826559445974,0.3915113453617322,0.2873316443781645,0.9827746094596141,understands,0.9485735665947017,53,35,16,88,0.6022727272727273
English (American),bug,nouns,-0.3692258390429847,-0.3672411596059376,0.33668935362097235,0.3931843259354909,-0.5661280732323791,0.8652030853665663,-2.3421355693639536,2.4821440211576724,-0.4472483410984766,understands,1.580955944324503,46,38,18,84,0.5476190476190477
English (American),bunny,nouns,0.18384685877487683,-0.8390500164856122,0.49141888071504486,0.5777437776151941,0.13943746412594538,0.8344890531599185,1.1895894714729225,-0.09998818681822003,-0.5861176218677646,understands,0.6323823777298012,63,58,15,121,0.5206611570247934
English (American),bus,nouns,-0.011788118382876743,0.515782696675345,0.5528095884924543,-0.040435755503002595,-0.5661280732323791,0.7628229780110747,-0.8101924997022435,-0.13519908056334562,-0.8440177145100968,understands,1.2647647554596024,40,38,17,78,0.5128205128205128
English (American),button,nouns,-0.06021197942602823,-0.12980765171624725,0.6288633154557035,-0.010426581256432376,0.13943746412594538,0.8242510424243695,-0.4799532751045093,0.18169896314278622,-0.08464521922907817,understands,1.2647647554596024,44,34,17,78,0.5641025641025641
English (American),bye,other,0.24672111307625635,-2.541663310993931,-0.26103756549565776,2.0169352966054226,-1.2716936105907035,-1.9502498669094683,0.2263917330628655,-0.09998818681822003,-0.16670433984321673,understands,-1.580955944324503,19,16,8,35,0.5428571428571428
English (American),candy,nouns,-0.5090004509714903,0.11417510481597498,0.1593941761560214,0.33887076329571814,0.84500300148427,0.6911569028622299,1.162069536089778,1.2732366692416872,0.26638546261800244,understands,1.580955944324503,42,42,18,84,0.5
English (American),car,nouns,0.9726952056513913,0.24522230801781508,1.2532858078329994,0.6758435424605911,-1.2716936105907035,0.7525849672755247,0.5749775812493622,0.11127717565253505,-0.9455061772593139,understands,-0.6323823777298012,48,46,11,94,0.5106382978723404
English (American),careful,predicates,0.47518944924625517,-0.8366229311345666,0.33421740737673583,1.518615403363797,0.13943746412594538,-2.349532285595888,0.29060491562353624,-1.1680519637537026,-0.9037168100384418,understands,0.6323823777298012,61,60,15,121,0.5041322314049587
English (American),carrots,nouns,-0.5203811883020493,-0.7205079497828047,0.2925022178213985,0.7344764764189372,1.5505685388425947,0.8652030853665663,-0.19558060947868333,-0.04130336390967669,1.057168866817583,understands,1.580955944324503,46,38,18,84,0.5476190476190477
English (American),cat,nouns,0.5807811976629979,0.008374559796660713,0.686926388101613,0.9110870878449117,-0.5661280732323791,0.7218709350688777,0.8685235586695703,0.6511775464111308,-0.9872955439787138,understands,0,502,268,13,770,0.6519480519480519
English (American),cereal,nouns,-0.4364237284024177,-0.5188290682067203,0.568985519105577,0.3904390368128517,0.84500300148427,0.6911569028622299,0.40985796895049564,-1.050682317936617,1.176953772830819,understands,0.6323823777298012,68,53,15,121,0.5619834710743802
English (American),chair,nouns,0.5794848031468611,0.06646354732382384,1.2498693592040493,0.26884885638213524,-1.2716936105907035,0.4352066344734994,-0.10384749153486868,-1.2736846449890804,0.2831012092054678,understands,0.6323823777298012,75,46,15,121,0.6198347107438017
English (American),cheerios,nouns,-2.1027221975659924,-1.9248955580384024,-0.40538744839332735,0.07791059706333642,1.5505685388425947,0.19973238755586692,0.40985796895049564,-1.050682317936617,1.3529090018356473,understands,-0.6323823777298012,51,43,11,94,0.5425531914893617
English (American),cheese,nouns,0.06017858282516268,0.7460561294684199,0.49066745947040585,0.7135795921589781,-0.5661280732323791,0.5580627633000901,0.7400971935482289,-0.1704099743084717,-1.0290849106981135,understands,0.3161911888649006,67,63,14,130,0.5153846153846153
English (American),chicken (animal),nouns,0.09446850436318155,-0.5730280091048428,0.32920497558062445,0.8482776353591169,0.84500300148427,0.6604428706555818,0.15300523870781346,-0.8746278492109875,-0.33538142054842146,understands,1.580955944324503,48,36,18,84,0.5714285714285714
English (American),choo choo,other,-0.3429845020168125,-1.5798190005203991,-0.4997167369333132,0.8809049391920398,0.13943746412594538,-0.2609780955438476,0.3272981628010623,0.1230141402342434,2.2494808732807496,understands,1.2647647554596024,45,33,17,78,0.5769230769230769
English (American),clean (action),predicates,0.3603352393520021,0.5466719202096149,-0.6970138316254642,-0.9080426312290352,0.13943746412594538,-1.1107329865944326,0.9969499237909111,-0.4403601596877696,-0.040069894494364586,understands,1.2647647554596024,41,37,17,78,0.5256410256410257
English (American),clean (description),predicates,0.3603352393520021,0.5466719202096149,-0.6970138316254642,-0.9080426312290352,0.13943746412594538,-1.1107329865944326,0.9969499237909111,-0.4403601596877696,-0.535970381603896,understands,1.580955944324503,47,37,18,84,0.5595238095238095
English (American),clock,nouns,-0.6624609870327811,-0.22068877985580754,0.3432765549104854,0.4674095083877363,0.13943746412594538,0.8652030853665663,-0.3240069746000239,-0.6985733804853586,-0.33538142054842146,understands,1.580955944324503,46,38,18,84,0.5476190476190477
English (American),close,predicates,0.39671262590669165,-0.3382909535503207,-0.44316400161669506,0.7292376155613229,0.13943746412594538,-0.9776388470322925,-0.7092860699640468,-0.15867300972676282,0.8257200653682788,understands,0.6323823777298012,68,53,15,121,0.5619834710743802
English (American),coat,nouns,-0.6025996741461307,0.024919246560343788,0.13257898262336665,-0.48790551522956216,-0.5661280732323791,0.8344890531599185,-0.6542461991977582,-0.9919974950280737,-0.8049419428368377,understands,1.2647647554596024,51,27,17,78,0.6538461538461539
English (American),cockadoodledoo,other,-3.603278083915804,-0.24687943756696878,-1.1322960610780015,-0.07810478919095996,4.372830688275892,-0.2609780955438476,-0.43408671613260197,0.7333362984830913,-0.527612508059427,understands,1.580955944324503,43,41,18,84,0.5119047619047619
English (American),cold,predicates,0.15373147051007613,-0.2567629285301856,0.7092016418513296,0.3273634785794298,0.13943746412594538,-0.31216814922159347,-1.544057443252763,-0.4638340888511868,-0.7365593426593705,understands,1.2647647554596024,48,30,17,78,0.6153846153846154
English (American),comb (object),nouns,-0.6025996741461307,-0.021635859286923634,-0.42286554481463345,-0.19968856022372666,-0.5661280732323791,0.8652030853665663,-0.3240069746000239,-1.895743767819636,-0.04703478903117659,understands,1.2647647554596024,43,35,17,78,0.5512820512820513
English (American),cookie,nouns,0.40859232487102015,-0.4859388448469158,0.999079571256014,0.7273205001947121,0.13943746412594538,0.8652030853665663,1.207936095061686,0.8859168380453031,0.3803564630809386,understands,0,473,297,13,770,0.6142857142857143
English (American),couch,nouns,-0.8388626452142988,0.8277904262088788,0.47927268648276805,-1.3643178624328678,-0.5661280732323791,0.5683007740356391,0.4740711515111655,-0.6398885575768157,-1.0400821127303095,understands,1.2647647554596024,49,29,17,78,0.6282051282051282
English (American),cow,nouns,0.22039947091872744,-0.6373341303724667,0.5742782196842284,0.8219511878112414,-1.2716936105907035,0.8242510424243695,-0.5349931458707988,-1.1680519637537026,-0.8870010634509763,understands,0.9485735665947017,52,36,16,88,0.5909090909090909
English (American),cracker,nouns,-0.5374367555806124,-0.5918141124146741,0.5870521781788334,-0.11123242733094887,0.84500300148427,0.8242510424243695,-0.8193658114966249,-0.35820140761580904,0.3499641965582745,understands,0,475,295,13,770,0.6168831168831169
English (American),crib,nouns,-1.2150972335976755,1.3317678987627797,0.25596194016668633,-1.8969921080624874,0.13943746412594538,0.7218709350688777,0.3915113453617322,0.36949039645012405,2.681370980746879,understands,0.3161911888649006,65,65,14,130,0.5
English (American),cry,predicates,0.10787695888506306,-0.20614949739622973,0.8090627246279045,-0.23419783154949214,-0.5661280732323791,-0.15859798818835533,-2.553121740634728,1.7661891816734485,2.021538871853405,understands,0.6323823777298012,62,59,15,121,0.512396694214876
English (American),cup,nouns,0.34754405549909034,-0.09944588240970804,0.9294355563717136,0.3068716999197721,-0.5661280732323791,0.8652030853665663,-0.05798093256296055,-1.5788457241135039,-0.3034695401981513,understands,-0.6323823777298012,50,44,11,94,0.5319148936170213
English (American),daddy,other,0.033649658020813204,3.2018156508593463,0.790684891309256,-0.3272555701950916,0.13943746412594538,0.08711426946482613,1.162069536089778,0.3460164672867073,2.5230112744920916,understands,-1.580955944324503,31,4,8,35,0.8857142857142857
English (American),dance,predicates,-0.156793124486782,-0.44380667752012715,0.40173415770232795,0.2898706370881676,0.13943746412594538,0.16901835534921994,1.162069536089778,1.8014000754185746,-0.21229274012868565,understands,0,481,289,13,770,0.6246753246753247
English (American),diaper,nouns,-0.15547218523136622,-0.10829423806814979,0.4183203775515975,0.010610596765850858,0.13943746412594538,0.6809188921266808,-2.103629462710035,-0.6281515929951069,1.478277102495319,understands,-0.9485735665947017,78,77,10,155,0.5032258064516129
English (American),dinner,other,0.035298216076719575,0.6813847367507427,0.7763713333073161,-0.35456176562202424,0.13943746412594538,0.3533025485891056,0.3639914099785883,-0.11172515139992838,0.10682606186959709,understands,0.9485735665947017,53,35,16,88,0.6022727272727273
English (American),dirty,predicates,-0.05339541886438457,-0.18131563150827057,0.3197094850628576,0.8257621342055643,0.13943746412594538,0.07687625872927713,-2.598988299606636,1.296710598405104,1.2500428680253362,understands,0.9485735665947017,53,35,16,88,0.6022727272727273
English (American),dog,nouns,0.6343753970434353,0.10249059738841883,0.7207621169388264,1.0283385633165825,-0.5661280732323791,0.7116329243333277,0.9143901176414777,1.7427152525100307,-0.4356759010761586,understands,-0.6323823777298012,63,31,11,94,0.6702127659574468
English (American),doll,nouns,-0.21963977725555434,0.6427718768274884,0.22046861200688087,-0.4725872221922962,-0.5661280732323791,0.8652030853665663,-0.11302080332924998,-0.5107819471780213,1.5869294560660527,understands,0.6323823777298012,68,53,15,121,0.5619834710743802
English (American),don't,other,2.2082491104125905,0.17690132137935938,-2.068377320731996,0.0844042008351825,0.13943746412594538,-1.7352516414629346,-2.369655504747098,0.43991218394037623,-0.7783487093787703,understands,-0.3161911888649006,79,64,12,143,0.5524475524475524
English (American),door,nouns,0.4202616343739473,0.7270508191461569,1.034682151191987,-0.2718403194138184,-1.2716936105907035,0.6706808813911309,-0.5258198340764175,-0.8863648137926965,-1.0875900245064514,understands,0,415,355,13,770,0.538961038961039
English (American),down,function_words,1.5558215168829406,0.2553611169908643,1.2729679943899732,0.5539630006952984,-0.5661280732323791,-0.6500225034947177,-1.2138182186550297,-0.38167533677922627,-0.9872955439787138,understands,0,392,378,13,770,0.509090909090909
English (American),draw,predicates,0.231250332023928,-0.0869511741026531,-0.30542994418541086,-0.9568851096622196,-0.5661280732323791,-0.18931202039500278,0.16217855050219476,-0.4051492659426435,-0.33538142054842146,understands,1.580955944324503,46,38,18,84,0.5476190476190477
English (American),drawer,nouns,-0.9150786641988863,0.6716755844189335,0.3099710767301032,-0.20129427613855697,-0.5661280732323791,0.5273487310934422,-1.222991530449411,-1.1093671408451597,-0.4380638650176458,understands,1.580955944324503,42,42,18,84,0.5
English (American),drink (action),predicates,0.5097392860631759,-0.05939228537997168,0.05452690846095408,-0.622862900890627,0.84500300148427,-0.39407223510598727,0.6116708284268882,1.461028102549025,1.7708026705340618,understands,-0.3161911888649006,84,59,12,143,0.5874125874125874
English (American),drink (beverage),nouns,0.5097392860631759,-0.05939228537997168,0.05452690846095408,-0.622862900890627,0.84500300148427,0.619490827713385,0.6116708284268882,1.461028102549025,-0.8368538231871079,understands,0,481,289,13,770,0.6246753246753247
English (American),drive,predicates,0.015577357729444706,0.9405717217863636,-0.5830116897006962,-1.0332765972849969,0.13943746412594538,-0.30193013848604444,0.455724527922403,0.2873316443781645,-0.7867065829232391,understands,1.580955944324503,51,33,18,84,0.6071428571428571
English (American),duck,nouns,0.18646998449715968,-1.1370567972985532,0.614255601514522,1.0875905758137994,-0.5661280732323791,0.7218709350688777,0.09796536794152484,0.06432931732570059,0.0657965015625277,understands,0,428,342,13,770,0.5558441558441558
English (American),ear,nouns,-0.04107864322524405,0.14671645594239385,0.741505727477814,0.2850597314869525,-1.977259147949028,0.8652030853665663,-0.13136742691801256,-0.5225189117597296,-0.02993913898680971,understands,0.3161911888649006,67,63,14,130,0.5153846153846153
English (American),eat,predicates,1.4750125815592117,0.13245909702057398,0.2853587755485857,0.23760662077162206,-1.2716936105907035,0.29187448417581063,1.0061232355852925,0.5103339714306274,1.0687413068399005,understands,-0.3161911888649006,91,52,12,143,0.6363636363636364
English (American),egg,nouns,0.3697187127629,0.6516371435635466,0.687468054710697,0.71819632287135,-1.2716936105907035,0.8344890531599185,-0.04880762076857924,-0.7807321325573191,-0.16670433984321673,understands,1.580955944324503,46,38,18,84,0.5476190476190477
English (American),elephant,nouns,0.2653301555711939,0.4905204995645949,0.06979124958791055,0.7885161581792693,2.2561340762009188,0.8652030853665663,0.15300523870781346,0.33427950270499895,-0.5769999419109654,understands,1.580955944324503,46,38,18,84,0.5476190476190477
English (American),empty,predicates,-0.8628722771598898,-0.578658975761464,-0.12462330590540571,-0.19077672479519162,0.84500300148427,-0.7421646001146606,-2.0394162801493647,-1.989639484473305,-0.7962584381877154,understands,1.580955944324503,45,39,18,84,0.5357142857142857
English (American),eye,nouns,0.3997500421119055,-0.13205416256672534,0.9455840391154959,0.7751281541872816,-1.977259147949028,0.7628229780110747,0.16217855050219476,0.005644494417157768,0.0574386280180588,understands,0,417,353,13,770,0.5415584415584416
English (American),face,nouns,0.24072099593678126,0.2688033254436161,1.0119730248410095,-0.8339154427791027,-0.5661280732323791,0.7321089458044266,0.3272981628010623,0.756810227646508,0.9111356947253059,understands,1.2647647554596024,39,39,17,78,0.5
English (American),fall,predicates,0.4018301733912976,0.047540150514098205,-0.2380288130154997,-1.3345839939418052,-0.5661280732323791,-0.1176459452461584,-1.9385098504111675,0.3460164672867073,0.10682606186959709,understands,1.2647647554596024,45,33,17,78,0.5769230769230769
English (American),finger,nouns,0.1657271868605984,0.1369488046507294,0.6276552421889925,-0.3847211115810193,0.84500300148427,0.8652030853665663,-0.18640729768430203,0.2403837860513301,0.6007003978776179,understands,0.9485735665947017,50,38,16,88,0.5681818181818182
English (American),firetruck,nouns,-1.925955461913094,-1.2964852061953986,-0.04945558708484904,-0.19935520825866135,1.5505685388425947,0.8652030853665663,0.4282045925392582,0.6746514755745474,-0.3946463407690892,understands,1.580955944324503,43,41,18,84,0.5119047619047619
English (American),fish (animal),nouns,0.2685738317266349,-0.2216569501673022,0.6927196436125098,0.8512452745193398,-0.5661280732323791,0.8652030853665663,0.38233803356735085,-0.7220473096487758,0.3666799431457399,understands,0.6323823777298012,69,52,15,121,0.5702479338842975
English (American),flower,nouns,0.01929917066584486,-0.438058310545763,0.6385672288992688,1.1441500576808479,0.13943746412594538,0.8652030853665663,1.1895894714729225,-0.32299051387068345,-0.636264862131633,understands,0.6323823777298012,62,59,15,121,0.512396694214876
English (American),food,nouns,0.4165794324965093,1.01079919101081,0.8330646985223107,-0.20129206292833884,-0.5661280732323791,0.6604428706555818,1.3914023309493153,0.8741798734635947,0.9628749107830087,understands,1.2647647554596024,48,30,17,78,0.6153846153846154
English (American),foot,nouns,0.033649658020813204,-0.2674355092765982,0.7840501346134665,-0.2550973091916055,-0.5661280732323791,0.7628229780110747,-1.2138182186550297,-1.3793173262244576,1.246536068003377,understands,0,405,365,13,770,0.525974025974026
English (American),fork,nouns,-0.6255365763778187,-0.4329638260201947,0.3603376474163231,0.0010287800299731084,-0.5661280732323791,0.7628229780110747,-0.48912658689889144,-0.6985733804853586,-1.134787427078241,understands,1.2647647554596024,43,35,17,78,0.5512820512820513
English (American),frog,nouns,-0.3216990654952617,-0.6783387522743218,0.3748624912580085,0.5209047542006139,0.13943746412594538,0.8652030853665663,-0.14971405050677603,0.14648806939766115,-0.5314115416254962,understands,1.580955944324503,51,33,18,84,0.6071428571428571
English (American),gentle,predicates,-0.753984655159127,-1.4530138347545358,-0.44569383269687174,1.1964215527115547,0.84500300148427,-1.6635855663140904,1.2996692130055005,-0.9098387429561137,1.6568316700711256,understands,1.580955944324503,58,26,18,84,0.6904761904761905
English (American),get,predicates,2.069298655486044,0.6852822578556641,-2.572868293316544,-1.669011119653663,-0.5661280732323791,-1.8171557273473287,0.07961874435276141,-0.32299051387068345,-0.1724028896908482,understands,0,421,349,13,770,0.5467532467532468
English (American),give,predicates,1.1009195729527081,0.677292621082124,-5.269639645940004,-2.285214468867339,-0.5661280732323791,-1.3564452442476136,1.5840418786313275,0.7333362984830913,-0.23508694002068403,understands,0,499,271,13,770,0.6480519480519481
English (American),glass,nouns,-0.18562302134028394,0.750710592267476,0.35796090229186006,0.029295634988350392,0.13943746412594538,0.6809188921266808,-0.4799532751045093,-0.9450496367012392,-0.4440337746206275,understands,1.580955944324503,46,38,18,84,0.5476190476190477
English (American),glasses,nouns,-0.18562302134028394,0.750710592267476,0.35796090229186006,0.029295634988350392,1.5505685388425947,0.7628229780110747,-0.8377124350853882,-0.6516255221585242,-1.4386207063535317,understands,0.9485735665947017,48,40,16,88,0.5454545454545454
English (American),go,predicates,2.3909398399032273,0.3035539040863539,0.9276739472486167,0.1681110347504393,-1.2716936105907035,-1.0288289007100389,0.29060491562353624,1.073708271352641,-0.535970381603896,understands,0,417,353,13,770,0.5415584415584416
English (American),good,predicates,1.789086122261636,-1.5871390855926655,1.0559820075701707,2.2665014700752066,-0.5661280732323791,-2.5747685217779708,1.7308148673414308,-0.3347274784523918,0.01564926129865922,understands,0.6323823777298012,74,47,15,121,0.6115702479338843
English (American),good night,other,0.4697619524189277,0.88386576412889994,0.7674436727014139,0.521692389281903,1.5505685388425947,-1.9092978239672715,0.2263917330628655,-0.09998818681822003,1.5618558359341181,understands,-0.6323823777298012,48,46,11,94,0.5106382978723404
English (American),grandma,other,0.9357133670552351,1.5196795600718878,0.35796090229186006,0.03053419106385244,2.2561340762009188,0.3942545915313025,1.3730557073605527,-0.8746278492109875,-0.5913962788432187,understands,-0.9485735665947017,81,74,10,155,0.5225806451612903
English (American),grandpa,other,-1.5516946992030742,2.135445842334095,0.3448727742043312,0.6482386932665319,2.2561340762009188,0.24068443049806382,1.308842524799882,-0.28777962012555736,-0.04703478903117659,understands,0,420,350,13,770,0.5454545454545454
English (American),grrr,other,-3.2833632387697493,-2.5647085170556663,-1.3698477583330557,0.5434130174374544,-1.2716936105907035,-0.2609780955438476,-1.443151013514567,0.005644494417157768,-0.36045504068035567,understands,0.6323823777298012,68,53,15,121,0.5619834710743802
English (American),hair,nouns,0.45703694969842207,0.170587541269912,0.9767308015797771,-0.010871315933540434,-1.2716936105907035,0.8344890531599185,0.16217855050219476,-0.276042655543849,-0.5861176218677646,understands,0,412,358,13,770,0.535064935064935
English (American),hand,nouns,0.8522089661155975,0.25848786962646286,1.1172456328585019,-0.33542686913625125,0.13943746412594538,0.578538784771188,-0.09467417974048656,0.04085538816228335,0.46697442367347725,understands,0.6323823777298012,70,51,15,121,0.5785123966942148
English (American),hat,nouns,0.43908426666849304,-0.4762535585759646,1.0169004761852771,0.6695427409101737,-0.5661280732323791,0.7423469565399757,-0.28731372742249794,-1.2502107158256632,0.04908075497506235,understands,0.3161911888649006,69,61,14,130,0.5307692307692308
English (American),head,nouns,0.5551044648259386,0.7121538298381648,1.093690142627142,-0.8186966986849138,-0.5661280732323791,0.609252816977836,-0.13136742691801256,0.592492723502588,0.0657965015625277,understands,0.9485735665947017,50,38,16,88,0.5681818181818182
English (American),hello,other,0.5192868326384258,-3.124950393780051,-1.0973848462759823,2.7970553743579516,0.13943746412594538,-1.3871592764542615,0.2263917330628655,-0.09998818681822003,0.26638546261800244,understands,0,440,330,13,770,0.5714285714285714
English (American),help,predicates,0.8428010302954994,0.15070086056439708,-0.33857363281223435,0.4953859174222868,0.13943746412594538,-1.6328715341074425,0.8685235586695703,0.40470129019525014,0.9350153326357602,understands,1.580955944324503,49,35,18,84,0.5833333333333334
English (American),hi,other,0.8187764795340262,-3.0954003399378527,-1.5179646007394085,2.679227843029151,-1.2716936105907035,-1.5202534160164012,0.2263917330628655,-0.09998818681822003,0.6082984645082836,understands,-0.9485735665947017,92,63,10,155,0.5935483870967742
English (American),high chair,nouns,-1.9390039736754483,0.44510891999233854,-0.22439404347905237,-1.4483735338041914,0.13943746412594538,0.6911569028622299,-0.10384749153486868,-1.2736846449890804,-0.21229274012868565,understands,0.3161911888649006,65,65,14,130,0.5
English (American),hit,predicates,0.047047620591342675,0.351643992690843,-1.9011681790406398,-1.25434205015148,-0.5661280732323791,-0.045979870097313594,-1.8834699796448784,1.8014000754185746,-0.5574620560743357,understands,0.9485735665947017,50,38,16,88,0.5681818181818182
English (American),home,other,0.645947375031388,1.5765784913950691,1.0278222928950311,-0.658094839952583,-0.5661280732323791,-0.045979870097313594,1.35470908377179,-0.1938839034718889,0.6328460646619978,understands,0.9485735665947017,52,36,16,88,0.5909090909090909
English (American),horse,nouns,0.21815779240018754,0.02134927570769499,0.5934227905143606,-1.5757067171900442e-4,-0.5661280732323791,0.8652030853665663,0.0429254971752354,0.2521207506330384,-0.9872955439787138,understands,0.9485735665947017,46,42,16,88,0.5227272727272727
English (American),hot,predicates,0.2743266909613141,-0.6813002223931078,0.48648801338441383,0.8372325100173434,-0.5661280732323791,0.15878034461367005,-0.2506204802449719,0.9563386255355543,-1.0374427842425826,understands,0.3161911888649006,71,59,14,130,0.5461538461538461
English (American),house,other,0.9217960122134776,1.323146758494981,1.4020620242666766,-0.22616729112268985,-0.5661280732323791,0.8652030853665663,1.0886830417347266,0.005644494417157768,-0.4022444073997555,understands,1.2647647554596024,40,38,17,78,0.5128205128205128
English (American),hug,predicates,-0.5074977631794443,-0.7000812813569715,0.2827411255121195,-0.5468419518519518,-0.5661280732323791,-0.015265837890666592,2.042707468350402,1.0619713067709318,1.8710971510617993,understands,-0.3161911888649006,76,67,12,143,0.5314685314685315
English (American),hungry,predicates,0.3194824927373866,0.9407293136404485,1.0842030067366726,-0.19178920130302113,1.5505685388425947,-1.2847791690987693,-2.2595757632145204,1.942243650399077,1.102172800516304,understands,0.9485735665947017,55,33,16,88,0.625
English (American),hurt (description),predicates,0.3663400954101914,-0.4200718151162069,0.375134261960189,-0.7660397578693866,-0.5661280732323791,-0.5578804068747749,-3.259466748802103,0.9093907672087197,-0.33538142054842146,understands,1.580955944324503,48,36,18,84,0.5714285714285714
English (American),ice cream,nouns,-0.910912612526304,0.9881368475810225,-0.2417925528469739,0.14954681236894346,1.5505685388425947,0.8652030853665663,0.776790440725755,0.005644494417157768,-0.8870010634509763,understands,1.2647647554596024,40,38,17,78,0.5128205128205128
English (American),in,function_words,2.4494240198140074,1.233111983375153,-0.7594779220099129,-1.258351445702977,-1.2716936105907035,-1.1823990617432771,-0.3056603510112614,0.005644494417157768,-0.4440337746206275,understands,0.9485735665947017,45,43,16,88,0.5113636363636364
English (American),inside,function_words,0.18986451074663574,1.0060917858794474,0.10910714297803926,-0.24320844944560183,0.84500300148427,-0.49645234246147957,0.16217855050219476,-0.6046776638316896,-0.7365593426593705,understands,1.2647647554596024,45,33,17,78,0.5769230769230769
English (American),jacket,nouns,-0.8539245195348042,0.39608110706626637,0.07575188113122353,-0.23919264573550078,0.84500300148427,0.7218709350688777,-0.13136742691801256,-0.6985733804853586,0.01564926129865922,understands,1.2647647554596024,39,39,17,78,0.5
